"additionalInfo/Accessibility/0/Wheelchair accessible entrance","additionalInfo/Accessibility/0/Wheelchair accessible parking lot","additionalInfo/Accessibility/0/Wheelchair accessible restroom","additionalInfo/Accessibility/0/Wheelchair accessible seating","additionalInfo/Accessibility/0/Wheelchair-accessible car park","additionalInfo/Accessibility/0/Wheelchair-accessible entrance","additionalInfo/Accessibility/0/Wheelchair-accessible seating","additionalInfo/Accessibility/0/Wheelchair-accessible toilet","additionalInfo/Accessibility/1/Wheelchair accessible entrance","additionalInfo/Accessibility/1/Wheelchair accessible parking lot","additionalInfo/Accessibility/1/Wheelchair accessible restroom","additionalInfo/Accessibility/1/Wheelchair accessible seating","additionalInfo/Accessibility/1/Wheelchair-accessible entrance","additionalInfo/Accessibility/1/Wheelchair-accessible toilet","additionalInfo/Accessibility/2/Wheelchair accessible restroom","additionalInfo/Accessibility/2/Wheelchair accessible seating","additionalInfo/Accessibility/2/Wheelchair-accessible seating","additionalInfo/Accessibility/2/Wheelchair-accessible toilet","additionalInfo/Accessibility/3/Wheelchair accessible seating","additionalInfo/Accessibility/3/Wheelchair-accessible toilet","additionalInfo/Amenities/0/Gender-neutral restroom","additionalInfo/Amenities/0/Gender-neutral toilets","additionalInfo/Amenities/0/Restroom","additionalInfo/Amenities/0/Toilets","additionalInfo/Amenities/1/Restroom","additionalInfo/Amenities/1/Toilets","additionalInfo/Children/0/Nursing room","additionalInfo/From the business/0/Identifies as women-owned","additionalInfo/Parking/0/Free of charge street parking","additionalInfo/Parking/0/Free parking lot","additionalInfo/Parking/0/On-site parking","additionalInfo/Parking/1/Free parking lot","additionalInfo/Parking/1/Free street parking","additionalInfo/Parking/1/On-site parking","additionalInfo/Parking/2/On-site parking","additionalInfo/Planning/0/Appointment required","additionalInfo/Service options/0/On-site services","additionalInfo/Service options/0/Onsite services","address","categories/0","categories/1","categories/2","categories/3","categories/4","categories/5","categories/6","categories/7","categories/8","categories/9","categoryName","cid","city","claimThisBusiness","countryCode","fid","googleFoodUrl","imageUrl","imagesCount","isAdvertisement","kgmid","location/lat","location/lng","neighborhood","openingHours/0/day","openingHours/0/hours","openingHours/1/day","openingHours/1/hours","openingHours/2/day","openingHours/2/hours","openingHours/3/day","openingHours/3/hours","openingHours/4/day","openingHours/4/hours","openingHours/5/day","openingHours/5/hours","openingHours/6/day","openingHours/6/hours","permanentlyClosed","phone","phoneUnformatted","placeId","postalCode","price","rank","reviewsCount","reviewsDistribution/fiveStar","reviewsDistribution/fourStar","reviewsDistribution/oneStar","reviewsDistribution/threeStar","reviewsDistribution/twoStar","scrapedAt","searchPageUrl","searchString","state","street","subTitle","temporarilyClosed","title","totalScore","url","website"
"true",,,,,,,,,"true",,,,,"true",,,,"true",,"true",,,,"true",,,,,,,,,,,,,,"Yalı, Caher Dudayev Blv No: 95/C, 35550 Karşıyaka/İzmir, Türkiye","Dental clinic","Dental implants periodontist","Dentist",,,,,,,,"Dental clinic","5037820397466814650","Karşıyaka","false","TR","0x14bbd92938a4013f:0x45e9eef5c13a08ba",,"https://lh5.googleusercontent.com/p/AF1QipNs0NH76w3kiV0fQHmoapJ57ESsG14f9mqrhoBP=w408-h408-k-no","30","false","/g/11kj0gx02j","38.4698998","27.0865344","Yalı","Monday","8:30 AM to 7 PM","Tuesday","8:30 AM to 7 PM","Wednesday","8:30 AM to 7 PM","Thursday","8:30 AM to 7 PM","Friday","8:30 AM to 7 PM","Saturday","9 AM to 6 PM","Sunday","Closed","false","+90 505 337 11 00","+905053371100","ChIJPwGkOCnZuxQRugg6wfXu6UU","35550",,"50","245","242","2","1","0","0","2024-12-13T09:45:59.233Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@38.49409921128294,26.995656537187383,13z?hl=en","diş hekimleri","İzmir","Caher Dudayev Blv No: 95/C",,"false","Videntis Ağız ve Diş Sağlığı Polikliniği","5","https://www.google.com/maps/search/?api=1&query=Videntis%20A%C4%9F%C4%B1z%20ve%20Di%C5%9F%20Sa%C4%9Fl%C4%B1%C4%9F%C4%B1%20Poliklini%C4%9Fi&query_place_id=ChIJPwGkOCnZuxQRugg6wfXu6UU","https://www.clinicvidentis.com/"
"true",,,,,,,,,"true",,,,,"true",,,,,,"true",,,,"true",,,,,,,,,,,,,,"Bahriye Üçok, Girne Blv No : 154/A, 35550 Karşıyaka/İzmir, Türkiye","Dental clinic","Dental implants periodontist","Dental laboratory","Dental radiology","Dentist","Denture care center","Emergency dental service","Oral surgeon","Pediatrician","Periodontist","Dental clinic","9146358122326414737","Karşıyaka","false","TR","0x14bbd98f952144a1:0x7eee6440b5c65591",,"https://lh5.googleusercontent.com/p/AF1QipN-169BUO870Bhe1POccA90meW0u4hpEVBAdJtC=w408-h272-k-no","126","false","/g/11f5lcs_dc","38.4640388","27.1088675","Bahriye Üçok","Monday","9 AM to 6 PM","Tuesday","9 AM to 6 PM","Wednesday","9 AM to 6 PM","Thursday","9 AM to 6 PM","Friday","9 AM to 6 PM","Saturday","9 AM to 6 PM","Sunday","Closed","false","+90 542 526 76 70","+905425267670","ChIJoUQhlY_ZuxQRkVXGtUBk7n4","35550",,"51","197","186","1","10","0","0","2024-12-13T09:45:59.234Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@38.49409921128294,26.995656537187383,13z?hl=en","diş hekimleri","İzmir","Girne Blv No : 154/A",,"false","Özel DentaPoint Diş Polikliniği Karşıyaka Şubesi Zirkonyum , Diş İmplantı , Estetik Diş Tedavileri , Ortodonti","4.8","https://www.google.com/maps/search/?api=1&query=%C3%96zel%20DentaPoint%20Di%C5%9F%20Poliklini%C4%9Fi%20Kar%C5%9F%C4%B1yaka%20%C5%9Eubesi%20Zirkonyum%20%2C%20Di%C5%9F%20%C4%B0mplant%C4%B1%20%2C%20Estetik%20Di%C5%9F%20Tedavileri%20%2C%20Ortodonti&query_place_id=ChIJoUQhlY_ZuxQRkVXGtUBk7n4","https://www.dentapoint.com.tr/"
"true",,,,,,,,,"true",,,,,"true",,,,,,,,"true",,,,,,,,,,,,,,,,"Goncalar, Girne Blv No:151, 35560 Karşıyaka/İzmir, Türkiye","Dental clinic","Dental implants periodontist","Dental implants provider","Dental radiology","Dentist","Endodontist","Orthodontist","Pediatric dentist","Periodontist","Teeth whitening service","Dental clinic","2665421428601026537","Karşıyaka","false","TR","0x14bbd9e071a9bf01:0x24fd7aaad47a77e9",,"https://lh5.googleusercontent.com/p/AF1QipN_LLcpd9_oStNbQWqcXqV-HRiXhEDk0I1A4cj9=w408-h306-k-no","10","false","/g/11lkwwrllp","38.463278","27.108252","Goncalar","Monday","9 AM to 10 PM","Tuesday","9 AM to 10 PM","Wednesday","9 AM to 10 PM","Thursday","9 AM to 10 PM","Friday","9 AM to 10 PM","Saturday","9 AM to 10 PM","Sunday","10 AM to 7 PM","false","+90 232 323 22 00","+902323232200","ChIJAb-pceDZuxQR6Xd61Kp6_SQ","35560",,"57","315","302","6","6","0","1","2024-12-13T09:45:59.234Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@38.49409921128294,26.995656537187383,13z?hl=en","diş hekimleri","İzmir","Girne Blv No:151",,"false","Özel Avrupadent Karşıyaka Ağız ve Diş Sağlığı Polikliniği","4.9","https://www.google.com/maps/search/?api=1&query=%C3%96zel%20Avrupadent%20Kar%C5%9F%C4%B1yaka%20A%C4%9F%C4%B1z%20ve%20Di%C5%9F%20Sa%C4%9Fl%C4%B1%C4%9F%C4%B1%20Poliklini%C4%9Fi&query_place_id=ChIJAb-pceDZuxQR6Xd61Kp6_SQ","http://www.avrupadent.com.tr/"
"true",,,,,,,,,,"true",,,,,,,,,,,,"true",,,,,,,,,,,,,,,,"Bostanlı, Cengiz Topel Cad, Tamkan apt No: 38 K: 1 D:2, 35000 İzmir, Türkiye","Dentist",,,,,,,,,,"Dentist","10575058702085928009","Karşıyaka","false","TR","0x14bbd9e6b1457397:0x92c227dc48bc3449",,"https://lh5.googleusercontent.com/p/AF1QipMd58QC1wMa8osaKY48aEtgIT-RQmDfQ7AxtErR=w408-h544-k-no","6","false","/g/11shn9n5t1","38.460125","27.0909863","Bostanlı","Monday","10 AM to 7 PM","Tuesday","10 AM to 7 PM","Wednesday","10 AM to 7 PM","Thursday","10 AM to 7 PM","Friday","10 AM to 7 PM","Saturday","10 AM to 7 PM","Sunday","Closed","false",,,"ChIJl3NFsebZuxQRSTS8SNwnwpI","35000",,"59","3","3","0","0","0","0","2024-12-13T09:45:59.234Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@38.49409921128294,26.995656537187383,13z?hl=en","diş hekimleri","İzmir","Cengiz Topel Cad, Tamkan apt No: 38 K: 1 D:2",,"false","Dt. Ece Ataman Cenk, Diş Hekimi","5","https://www.google.com/maps/search/?api=1&query=Dt.%20Ece%20Ataman%20Cenk%2C%20Di%C5%9F%20Hekimi&query_place_id=ChIJl3NFsebZuxQRSTS8SNwnwpI","https://www.doktortakvimi.com/ece-ataman-cenk/dis-hekimi/izmir?utm_source=google&utm_medium=gmb&utm_campaign=269936&utm_content=website"
,,"true",,,,,,,,,"true",,,,,,,,,,,"true",,,,,,,,,,,,,,,,"Caher Dudayev Bulvarı Daire No: 26/I, 35590 Karşıyaka/İzmir, Türkiye","Dental clinic","Dental hygienist","Dental implants periodontist","Dentist","Emergency dental service","Pediatric dentist",,,,,"Dental clinic","13866316001491951508","Karşıyaka","false","TR","0x14bbdbbf55d4f90f:0xc06f0cefbc3e1f94",,"https://lh5.googleusercontent.com/p/AF1QipPxJXGtHMcvGXjf9gK6xgSvbkL-99SiWkP7XFhA=w408-h544-k-no","26","false","/g/11s60wjhqk","38.4750075","27.0706652","Mavişehir","Monday","9:30 AM to 7 PM","Tuesday","9:30 AM to 7 PM","Wednesday","9:30 AM to 7 PM","Thursday","9:30 AM to 7 PM","Friday","9:30 AM to 7 PM","Saturday","10 AM to 5 PM","Sunday","Closed","false","+90 4440035",,"ChIJD_nUVb_buxQRlB8-vO8Mb8A","35590",,"60","242","236","3","2","1","0","2024-12-13T09:45:59.234Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@38.49409921128294,26.995656537187383,13z?hl=en","diş hekimleri","İzmir","Caher Dudayev Bulvarı Daire No: 26/I",,"false","Özel Dent 35 Ağız ve Diş Sağlığı Polikliniği Mavişehir","4.9","https://www.google.com/maps/search/?api=1&query=%C3%96zel%20Dent%2035%20A%C4%9F%C4%B1z%20ve%20Di%C5%9F%20Sa%C4%9Fl%C4%B1%C4%9F%C4%B1%20Poliklini%C4%9Fi%20Mavi%C5%9Fehir&query_place_id=ChIJD_nUVb_buxQRlB8-vO8Mb8A","https://dent35.com/"
"true",,,,,,,,,"true",,,,,"true",,,,"true",,,,"true",,,,"true",,,,,,,,,,,"true","Ataşehir, 8229/1. Sk. No:3/1, 35630 Çiğli/İzmir, Türkiye","Dental clinic",,,,,,,,,,"Dental clinic","1935292914944927801","Çiğli","false","TR","0x14bbd11d72394159:0x1adb8aa70b9f6839",,"https://lh5.googleusercontent.com/p/AF1QipPhtpg0yPE_QSH8r6dTSNrlmyvC_AjUv56uzNiO=w408-h271-k-no","18","false","/g/11tg762cqp","38.492894","27.051737","Ataşehir","Monday","9 AM to 8 PM","Tuesday","9 AM to 8 PM","Wednesday","9 AM to 8 PM","Thursday","9 AM to 8 PM","Friday","9 AM to 8 PM","Saturday","9 AM to 6 PM","Sunday","Closed","false","+90 232 386 40 00","+902323864000","ChIJWUE5ch3RuxQROWifC6eK2xo","35630",,"64","263","252","3","7","1","0","2024-12-13T09:46:00.303Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@38.49409921128294,26.995656537187383,13z?hl=en","diş hekimleri","İzmir","8229/1. Sk. No:3/1",,"false","Ege Estetik Ağız ve Diş Sağlığı Merkezi","4.9","https://www.google.com/maps/search/?api=1&query=Ege%20Estetik%20A%C4%9F%C4%B1z%20ve%20Di%C5%9F%20Sa%C4%9Fl%C4%B1%C4%9F%C4%B1%20Merkezi&query_place_id=ChIJWUE5ch3RuxQROWifC6eK2xo","http://egeestetikdis.com/"
"true",,,,,,,,,"true",,,,,"true",,,,,,,,"true",,,,,,,,,,,,,,,,"Atakent, Caher Dudayev Blv No:161/A, 35280 Karşıyaka/İzmir, Türkiye","Dental clinic",,,,,,,,,,"Dental clinic","10151535300328662445","Karşıyaka","false","TR","0x14bbd96b4c612919:0x8ce17f920ceda5ad",,"https://lh5.googleusercontent.com/p/AF1QipNl_B4_-UjW3aQ0_FjENLpOtuEy5mN3qenZgLkf=w408-h544-k-no","13","false","/g/11ll23rkyh","38.4646063","27.0911363","Atakent","Monday","9 AM to 6:30 PM","Tuesday","9 AM to 6:30 PM","Wednesday","9 AM to 6:30 PM","Thursday","9 AM to 6:30 PM","Friday","9 AM to 6:30 PM","Saturday","9 AM to 5 PM","Sunday","Closed","false","+90 533 272 54 82","+905332725482","ChIJGSlhTGvZuxQRraXtDJJ_4Yw","35280",,"65","128","121","0","6","0","1","2024-12-13T09:46:00.303Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@38.49409921128294,26.995656537187383,13z?hl=en","diş hekimleri","İzmir","Caher Dudayev Blv No:161/A",,"false","Özel İzmir Liva Dent Ağız ve Diş Sağlığı Polikliniği","4.8","https://www.google.com/maps/search/?api=1&query=%C3%96zel%20%C4%B0zmir%20Liva%20Dent%20A%C4%9F%C4%B1z%20ve%20Di%C5%9F%20Sa%C4%9Fl%C4%B1%C4%9F%C4%B1%20Poliklini%C4%9Fi&query_place_id=ChIJGSlhTGvZuxQRraXtDJJ_4Yw","http://livadent.com.tr/"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Şemikler, 6203. Sk. no:2A, 35560 Karşıyaka/İzmir, Türkiye","Dentist",,,,,,,,,,"Dentist","13073753666703972547","Karşıyaka","false","TR","0x14bbd9b8cf977c97:0xb56f4db130d9d8c3",,"https://lh5.googleusercontent.com/p/AF1QipNXX5cJGZC30cBCzjzZTBfVP3gARDSg-FomZeXI=w426-h240-k-no","5","false","/g/11ltszvjvq","38.470986","27.0986931","Şemikler","Monday","Open 24 hours","Tuesday","Open 24 hours","Wednesday","Open 24 hours","Thursday","Open 24 hours","Friday","Open 24 hours","Saturday","Open 24 hours","Sunday","Open 24 hours","false","+90 553 506 68 75","+905535066875","ChIJl3yXz7jZuxQRw9jZMLFNb7U","35560",,"67","9","9","0","0","0","0","2024-12-13T09:46:00.303Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@38.49409921128294,26.995656537187383,13z?hl=en","diş hekimleri","İzmir","6203. Sk. no:2A",,"false","Diş Hekimi Mustafa Kemal Yapıcıer","5","https://www.google.com/maps/search/?api=1&query=Di%C5%9F%20Hekimi%20Mustafa%20Kemal%20Yap%C4%B1c%C4%B1er&query_place_id=ChIJl3yXz7jZuxQRw9jZMLFNb7U","https://dentyapicier.com.tr/"
"true",,,,,,,,,,"true",,,,,"true",,,,,,,"true",,,,,,,,,,,,,"true",,,"Ataşehir, Atatürk Cd. 34/A, 35600 Çiğli/İzmir, Türkiye","Dentist",,,,,,,,,,"Dentist","7520897723424656183","Çiğli","false","TR","0x14bbdbf6850e8e43:0x685f98a1ccc54b37",,"https://lh5.googleusercontent.com/p/AF1QipOUHcyUCvsdpzMnDzzqonTxaMJq1TXVByS5yopE=w408-h306-k-no","36","false","/g/11r9fh8ml9","38.4871634","27.0611623","Ataşehir","Monday","10 AM to 7:30 PM","Tuesday","10 AM to 7:30 PM","Wednesday","10 AM to 7:30 PM","Thursday","10 AM to 7:30 PM","Friday","10 AM to 7:30 PM","Saturday","10 AM to 7 PM","Sunday","Closed","false","+90 232 608 15 55","+902326081555","ChIJQ44OhfbbuxQRN0vFzKGYX2g","35600",,"68","8","8","0","0","0","0","2024-12-13T09:46:00.303Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@38.49409921128294,26.995656537187383,13z?hl=en","diş hekimleri","İzmir","Atatürk Cd. 34/A",,"false","Dr. Dt. Nuri Ünal","5","https://www.google.com/maps/search/?api=1&query=Dr.%20Dt.%20Nuri%20%C3%9Cnal&query_place_id=ChIJQ44OhfbbuxQRN0vFzKGYX2g","https://www.doktortakvimi.com/nuri-unal/agiz-dis-ve-cene-cerrahisi-dis-hekimi/izmir?utm_source=google&utm_medium=gmb&utm_campaign=198874&utm_content=url_appointment"
,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,"Şemikler, 1671. Sk. No: 456B, 35560 Karşıyaka/İzmir, Türkiye","Dental clinic","Dentist",,,,,,,,,"Dental clinic","1672354310283552561","Karşıyaka","true","TR","0x14bbd9fb3037f747:0x173565627b0b6731",,"https://lh3.googleusercontent.com/D_KwxtpChJmx59VT7C6gGqLn9K9fFT3bpuMosRdUoDstrDF_sv4ms4kAqGmvq6o=w408-h306-k-no","8","false","/g/11gjhhny3x","38.4748996","27.0908227","Şemikler","Monday","9 AM to 8 PM","Tuesday","9 AM to 8 PM","Wednesday","9 AM to 8 PM","Thursday","9 AM to 8 PM","Friday","9 AM to 8 PM","Saturday","9 AM to 8 PM","Sunday","Closed","false","+90 232 330 25 05","+902323302505","ChIJR_c3MPvZuxQRMWcLe2JlNRc","35560",,"69","0",,,,,,"2024-12-13T09:46:00.303Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@38.49409921128294,26.995656537187383,13z?hl=en","diş hekimleri","İzmir","1671. Sk. No: 456B",,"false","Diş Hekimi Dr. Dt. Emrullah Özen",,"https://www.google.com/maps/search/?api=1&query=Di%C5%9F%20Hekimi%20Dr.%20Dt.%20Emrullah%20%C3%96zen&query_place_id=ChIJR_c3MPvZuxQRMWcLe2JlNRc","http://www.izmircenecerrahi.com/"
"true",,,,,,,,,"true",,,,,"true",,,,,,,,"true",,,,,,,,,,,,,,,,"Ataşehir, Mavişehir - Çiğli Kipa Kavşağı, 8019/12. Sk., 35630 Çiğli/İzmir, Türkiye","Dental clinic","Dental implants periodontist",,,,,,,,,"Dental clinic","9676630347502267072","Çiğli","false","TR","0x14bbda72bbe08b6d:0x864a4c0835a32ac0",,"https://lh5.googleusercontent.com/p/AF1QipMK9dMij9S7s40MoNp9iZdqty4uAOjYttcz6Qgv=w581-h240-k-no","29","false","/g/1tfcqk0t","38.4852079","27.0611201","Ataşehir","Monday","8 AM to 6 PM","Tuesday","8 AM to 6 PM","Wednesday","8 AM to 6 PM","Thursday","8 AM to 6 PM","Friday","8 AM to 6 PM","Saturday","8 AM to 5 PM","Sunday","Closed","false","+90 232 386 43 47","+902323864347","ChIJbYvgu3LauxQRwCqjNQhMSoY","35630",,"71","72","37","9","22","3","1","2024-12-13T09:46:00.304Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@38.49409921128294,26.995656537187383,13z?hl=en","diş hekimleri","İzmir","Mavişehir - Çiğli Kipa Kavşağı, 8019/12. Sk.","Özel DentEkol Ağız Ve Diş Sağlığı Merkezi","false","Özel Dent Ekol Ağız Diş Sağlığı Merkezi","3.5","https://www.google.com/maps/search/?api=1&query=%C3%96zel%20Dent%20Ekol%20A%C4%9F%C4%B1z%20Di%C5%9F%20Sa%C4%9Fl%C4%B1%C4%9F%C4%B1%20Merkezi&query_place_id=ChIJbYvgu3LauxQRwCqjNQhMSoY","http://www.dentekol.com/"
,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,"true",,,"Bostanlı, Şht. Cengiz Topel Cd. Özkurt Apt D:32/1, 35400 Karşıyaka/İzmir, Türkiye","Dentist",,,,,,,,,,"Dentist","11867987054441092553","Karşıyaka","false","TR","0x14bbd992849ed509:0xa4b38f58c2e555c9",,"https://lh4.googleusercontent.com/wiTvQkdgi_AYtUumtfeN_4XLQ_irPxQl1y5gjLkeNg1bQFSyPxv13RuZB7KwxAyM=w408-h306-k-no","8","false","/g/1pp2vgkt4","38.4599146","27.0916419","Bostanlı","Monday","10:30 AM to 7 PM","Tuesday","10:30 AM to 7 PM","Wednesday","10:30 AM to 7 PM","Thursday","10:30 AM to 7 PM","Friday","10:30 AM to 7 PM","Saturday","Closed","Sunday","Closed","false","+90 232 330 61 68","+902323306168","ChIJCdWehJLZuxQRyVXlwliPs6Q","35400",,"74","9","7","0","2","0","0","2024-12-13T09:46:00.304Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@38.49409921128294,26.995656537187383,13z?hl=en","diş hekimleri","İzmir","Şht. Cengiz Topel Cd. Özkurt Apt D:32/1","Bostanlı Diş Kliniği","false","Bostanli Dental Clinic","4.1","https://www.google.com/maps/search/?api=1&query=Bostanli%20Dental%20Clinic&query_place_id=ChIJCdWehJLZuxQRyVXlwliPs6Q","http://www.bostanlidisklinigi.com/"
,,,,,,,,,,,,,,,,,,,,,,"true",,,,"true",,,,,,,,,,,"true","Bostanlı, Şht. Cengiz Topel Cd. Tamkan Apt No:38 Kat:1, 35590 Karşıyaka/İzmir, Türkiye","Pediatric dentist",,,,,,,,,,"Pediatric dentist","5171160205928437901","Karşıyaka","false","TR","0x14bbd9ea3f662515:0x47c3a6cf2f00188d",,"https://lh5.googleusercontent.com/p/AF1QipPc-Y01IcjvQu6erIb0XNBTUbMGaxt0yC62P3ep=w408-h544-k-no","11","false","/g/11w9qk6ncw","38.4603481","27.0908504","Bostanlı","Monday","11 AM to 6 PM","Tuesday","11 AM to 6 PM","Wednesday","11 AM to 6 PM","Thursday","11 AM to 6 PM","Friday","11 AM to 6 PM","Saturday","11 AM to 5 PM","Sunday","Closed","false",,,"ChIJFSVmP-rZuxQRjRgAL8-mw0c","35590",,"76","17","17","0","0","0","0","2024-12-13T09:46:00.304Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@38.49409921128294,26.995656537187383,13z?hl=en","diş hekimleri","İzmir","Şht. Cengiz Topel Cd. Tamkan Apt No:38 Kat:1",,"false","Çocuk Diş Hekimi Dr. Dt. Hazal Ezgi Erken","5","https://www.google.com/maps/search/?api=1&query=%C3%87ocuk%20Di%C5%9F%20Hekimi%20Dr.%20Dt.%20Hazal%20Ezgi%20Erken&query_place_id=ChIJFSVmP-rZuxQRjRgAL8-mw0c","https://hazalezgierken.com/"
"true",,,,,,,,,"true",,,,,"true",,,,,,,,"true",,,,,,,,,,,,,,,,"Mavişehir, Cevher Dudayev Bulvarı 6518/6 Sk. Beyaz Nokta Binası No:2 B Blok D:4, 35590 Karşıyaka/İzmir, Türkiye","Dental clinic",,,,,,,,,,"Dental clinic","5963464948256736127","Karşıyaka","false","TR","0x14bbd99724290b6b:0x52c27bc64f56037f",,"https://lh5.googleusercontent.com/p/AF1QipP5A_IKJLcpZUS5edtoqabeJa2xorNfzsEFdEXA=w408-h271-k-no","35","false","/g/11f65425vq","38.4742394","27.0835817","Mavişehir",,,,,,,,,,,,,,,"false","+90 232 362 11 63","+902323621163","ChIJawspJJfZuxQRfwNWT8Z7wlI","35590",,"77","17","15","0","2","0","0","2024-12-13T09:46:00.304Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@38.49409921128294,26.995656537187383,13z?hl=en","diş hekimleri","İzmir","Cevher Dudayev Bulvarı 6518/6 Sk. Beyaz Nokta Binası No:2 B Blok D:4",,"false","Beyaz Nokta Dental Ağız ve Diş Sağlığı Polikliniği - Dişhekimi İzmir","4.5","https://www.google.com/maps/search/?api=1&query=Beyaz%20Nokta%20Dental%20A%C4%9F%C4%B1z%20ve%20Di%C5%9F%20Sa%C4%9Fl%C4%B1%C4%9F%C4%B1%20Poliklini%C4%9Fi%20-%20Di%C5%9Fhekimi%20%C4%B0zmir&query_place_id=ChIJawspJJfZuxQRfwNWT8Z7wlI","http://www.beyaznoktadental.com/"
"true",,,,,,,,,"true",,,,,"true",,,,"true",,"true",,,,"true",,,,,,,,,,,"true",,,"Bostanlı Yalı, Caher Dudayev Blv No:135/A, 35550 Karşıyaka/İzmir, Türkiye","Dental clinic","Dental hygienist","Dental implants periodontist","Dental implants provider","Dentist","Endodontist","Periodontist",,,,"Dental clinic","14782214911371803572","Karşıyaka","false","TR","0x14bbd925d3b6d477:0xcd24fa2471cc7bb4",,"https://lh5.googleusercontent.com/p/AF1QipMDqiiLatpCXW6HGqJyaquiGF9YWzBhwZkHLv_m=w408-h297-k-no","32","false","/g/11g22zb03z","38.4666217","27.0893877","Bostanlı Yalı","Monday","9 AM to 10:30 PM","Tuesday","9 AM to 10:30 PM","Wednesday","9 AM to 10:30 PM","Thursday","9 AM to 10:30 PM","Friday","9 AM to 10:30 PM","Saturday","9 AM to 10:30 PM","Sunday","9 AM to 10:30 PM","false","+90 850 850 1276","+908508501276","ChIJd9S20yXZuxQRtHvMcST6JM0","35550",,"81","139","100","6","30","0","3","2024-12-13T09:46:01.480Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@38.49409921128294,26.995656537187383,13z?hl=en","diş hekimleri","İzmir","Caher Dudayev Blv No:135/A",,"false","Yeşilyurt Diş Kliniği - Bostanlı Şubesi","4","https://www.google.com/maps/search/?api=1&query=Ye%C5%9Filyurt%20Di%C5%9F%20Klini%C4%9Fi%20-%20Bostanl%C4%B1%20%C5%9Eubesi&query_place_id=ChIJd9S20yXZuxQRtHvMcST6JM0","http://www.yesilyurtdent.com.tr/"
,,,,,,,,,,,,,,,,,,,,"true",,,,"true",,,,,,,,,,,,,,"Bostanlı, Cemal gürsel CAD.75 da.1, apt. Karşıyaka_, 35560 Karşıyaka/İzmir, Türkiye","Dental clinic",,,,,,,,,,"Dental clinic","14460728782311009394","Karşıyaka","false","TR","0x14bbd9cb1b66000d:0xc8aed43616ea2c72",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=xV4rnUYMERxZMwLvyZOG0w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=188.6191&pitch=0&thumbfov=100","1","false","/g/11vm2rdn77","38.4570382","27.0980843","Bostanlı","Monday","9:30 AM to 6 PM","Tuesday","9:30 AM to 6 PM","Wednesday","9:30 AM to 6 PM","Thursday","9:30 AM to 6 PM","Friday","9:30 AM to 6 PM","Saturday","10 AM to 2:30 PM","Sunday","Closed","false","+90 542 267 28 24","+905422672824","ChIJDQBmG8vZuxQRcizqFjbUrsg","35560",,"99","0",,,,,,"2024-12-13T09:46:01.481Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@38.49409921128294,26.995656537187383,13z?hl=en","diş hekimleri","İzmir","Cemal gürsel CAD.75 da.1, apt. Karşıyaka_",,"false","DİŞ HEKİMİ GÜRAY LÂL(AQUADENTA)",,"https://www.google.com/maps/search/?api=1&query=D%C4%B0%C5%9E%20HEK%C4%B0M%C4%B0%20G%C3%9CRAY%20L%C3%82L(AQUADENTA)&query_place_id=ChIJDQBmG8vZuxQRcizqFjbUrsg","https://www.aquadenta.com/"
