"additionalInfo/Accessibility/0/Assistive hearing loop","additionalInfo/Accessibility/0/Wheelchair accessible entrance","additionalInfo/Accessibility/0/Wheelchair accessible parking lot","additionalInfo/Accessibility/0/Wheelchair accessible restroom","additionalInfo/Accessibility/0/Wheelchair accessible seating","additionalInfo/Accessibility/0/Wheelchair-accessible car park","additionalInfo/Accessibility/0/Wheelchair-accessible entrance","additionalInfo/Accessibility/0/Wheelchair-accessible seating","additionalInfo/Accessibility/0/Wheelchair-accessible toilet","additionalInfo/Accessibility/1/Assistive hearing loop","additionalInfo/Accessibility/1/Wheelchair accessible entrance","additionalInfo/Accessibility/1/Wheelchair accessible parking lot","additionalInfo/Accessibility/1/Wheelchair accessible restroom","additionalInfo/Accessibility/1/Wheelchair accessible seating","additionalInfo/Accessibility/1/Wheelchair-accessible car park","additionalInfo/Accessibility/1/Wheelchair-accessible entrance","additionalInfo/Accessibility/1/Wheelchair-accessible seating","additionalInfo/Accessibility/1/Wheelchair-accessible toilet","additionalInfo/Accessibility/2/Assistive hearing loop","additionalInfo/Accessibility/2/Wheelchair accessible entrance","additionalInfo/Accessibility/2/Wheelchair accessible parking lot","additionalInfo/Accessibility/2/Wheelchair accessible restroom","additionalInfo/Accessibility/2/Wheelchair accessible seating","additionalInfo/Accessibility/2/Wheelchair-accessible entrance","additionalInfo/Accessibility/2/Wheelchair-accessible seating","additionalInfo/Accessibility/2/Wheelchair-accessible toilet","additionalInfo/Accessibility/3/Wheelchair accessible parking lot","additionalInfo/Accessibility/3/Wheelchair accessible seating","additionalInfo/Accessibility/3/Wheelchair-accessible seating","additionalInfo/Accessibility/3/Wheelchair-accessible toilet","additionalInfo/Accessibility/4/Assistive hearing loop","additionalInfo/Accessibility/4/Wheelchair-accessible toilet","additionalInfo/Amenities/0/Gender-neutral restroom","additionalInfo/Amenities/0/Gender-neutral toilets","additionalInfo/Amenities/0/Restroom","additionalInfo/Amenities/0/Toilets","additionalInfo/Amenities/1/Restroom","additionalInfo/Amenities/1/Toilets","additionalInfo/Children/0/Nursing room","additionalInfo/From the business/0/Identifies as women-owned","additionalInfo/Parking/0/Free multi-storey car park","additionalInfo/Parking/0/Free of charge street parking","additionalInfo/Parking/0/Free parking garage","additionalInfo/Parking/0/Free parking lot","additionalInfo/Parking/0/Free street parking","additionalInfo/Parking/0/On-site parking","additionalInfo/Parking/1/Free of charge street parking","additionalInfo/Parking/1/Free parking lot","additionalInfo/Parking/1/Free street parking","additionalInfo/Parking/1/On-site parking","additionalInfo/Parking/2/Free parking lot","additionalInfo/Parking/2/Free street parking","additionalInfo/Parking/2/On-site parking","additionalInfo/Parking/3/On-site parking","additionalInfo/Parking/4/Paid multi-storey car park","additionalInfo/Parking/4/Paid parking garage","additionalInfo/Parking/4/Paid street parking","additionalInfo/Parking/5/Paid parking lot","additionalInfo/Parking/6/Paid street parking","additionalInfo/Planning/0/Appointment required","additionalInfo/Service options/0/On-site services","additionalInfo/Service options/0/Onsite services","address","categories/0","categories/1","categories/2","categories/3","categories/4","categories/5","categories/6","categories/7","categories/8","categories/9","categoryName","cid","city","claimThisBusiness","countryCode","fid","googleFoodUrl","imageUrl","imagesCount","isAdvertisement","kgmid","location/lat","location/lng","neighborhood","openingHours/0/day","openingHours/0/hours","openingHours/1/day","openingHours/1/hours","openingHours/2/day","openingHours/2/hours","openingHours/3/day","openingHours/3/hours","openingHours/4/day","openingHours/4/hours","openingHours/5/day","openingHours/5/hours","openingHours/6/day","openingHours/6/hours","permanentlyClosed","phone","phoneUnformatted","placeId","postalCode","price","rank","reviewsCount","reviewsDistribution/fiveStar","reviewsDistribution/fourStar","reviewsDistribution/oneStar","reviewsDistribution/threeStar","reviewsDistribution/twoStar","scrapedAt","searchPageUrl","searchString","state","street","subTitle","temporarilyClosed","title","totalScore","url","website"
,"true",,,,,,,,,,"true",,,,,,,,,,"true",,,,,,"true",,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,"true",,,"Yaşamkent, 3158. Cd. No:32C D:6, 06810 Çankaya/Ankara, Türkiye","Dental clinic","Cosmetic dentist","Dental implants periodontist","Endodontist","Orthodontist","Pediatric dentist","Prosthodontist",,,,"Dental clinic","9972408969326457800","Çankaya","false","TR","0x14d33f5663dbf7b7:0x8a651d1f1b9f73c8",,"https://lh5.googleusercontent.com/p/AF1QipPtlVY2oNbB5jD_0ac-YFJAEDsX25K5rfXI0WPO=w408-h612-k-no","42","false","/g/11nxwt30vj","39.8569499","32.6508244","Yaşamkent","Monday","9 AM to 7 PM","Tuesday","9 AM to 7 PM","Wednesday","9 AM to 7 PM","Thursday","9 AM to 7 PM","Friday","9 AM to 7 PM","Saturday","10 AM to 6 PM","Sunday","Closed","false","+90 312 217 20 22","+903122172022","ChIJt_fbY1Y_0xQRyHOfGx8dZYo","06810",,"80","157","155","0","2","0","0","2024-12-13T09:42:21.023Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@39.82480804129449,32.75995799882587,13z?hl=en","diş hekimleri","Ankara","3158. Cd. No:32C D:6",,"false","Art&Smile Dental Clinic","4.9","https://www.google.com/maps/search/?api=1&query=Art%26Smile%20Dental%20Clinic&query_place_id=ChIJt_fbY1Y_0xQRyHOfGx8dZYo","http://www.artnsmileclinic.com/"
,"true",,,,,,,,,,"true",,,,,,,,,,"true",,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kocatepe, Selanik Cd 39/6, 06420 Çankaya/Ankara, Türkiye","Dentist",,,,,,,,,,"Dentist","9369777461865449969","Çankaya","false","TR","0x14d34fab099d3c55:0x820822f556f389f1",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=NwPNzSl130w8mnpNVhueqw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=75.19365&pitch=0&thumbfov=100","3","false","/g/11dxj26f2r","39.91856","32.8575919","Kocatepe","Monday","9 AM to 6 PM","Tuesday","9 AM to 6 PM","Wednesday","9 AM to 6 PM","Thursday","9 AM to 6 PM","Friday","9 AM to 6 PM","Saturday","9 AM to 2:30 PM","Sunday","Closed","false","+90 312 425 21 26","+903124252126","ChIJVTydCatP0xQR8YnzVvUiCII","06420",,"91","57","49","2","5","0","1","2024-12-13T09:42:21.716Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@39.92893568258897,32.893342265101154,13z?hl=en","diş hekimleri","Ankara","Selanik Cd 39/6",,"false","Diş Hekimi Dr. Cüneyt Bosna","4.6","https://www.google.com/maps/search/?api=1&query=Di%C5%9F%20Hekimi%20Dr.%20C%C3%BCneyt%20Bosna&query_place_id=ChIJVTydCatP0xQR8YnzVvUiCII","https://www.cuneytbosna.com/"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Birlik, Podgoritsa Cd No:22/B, 06610 Çankaya/Ankara, Türkiye","Dental clinic",,,,,,,,,,"Dental clinic","6655127176222348295","Çankaya","false","TR","0x14d34f8abbe15ab3:0x5c5bc2e809c81407",,"https://lh3.googleusercontent.com/JQ8DQsI8ewtI-1xuUkwv5P60PfruSt_9ecGeBdcMbCweRm_ZQ0sqKM2W5bY6Nrw9VA=w426-h240-k-no","4","false","/g/11c75v_jt7","39.879137","32.875152","Birlik","Monday","9 AM to 7 PM","Tuesday","9 AM to 7 PM","Wednesday","9 AM to 7 PM","Thursday","9 AM to 7 PM","Friday","9 AM to 7 PM","Saturday","9 AM to 5 PM","Sunday","Closed","false","+90 312 495 66 33","+903124956633","ChIJs1rhu4pP0xQRBxTICejCW1w","06610",,"7","76",,,,,,"2024-12-13T09:42:21.779Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@39.720680400000006,33.02672653137644,13z?hl=en","diş hekimleri","Ankara","Podgoritsa Cd No:22/B",,"false","Diş Hekimi Rana Kuzu","4.8","https://www.google.com/maps/search/?api=1&query=Di%C5%9F%20Hekimi%20Rana%20Kuzu&query_place_id=ChIJs1rhu4pP0xQRBxTICejCW1w","http://www.ranakuzu.com/"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Meşrutiyet, Selanik Cd No:36 D:12, 06420 Çankaya/Ankara, Türkiye","Dentist",,,,,,,,,,"Dentist","16823134942215257130","Çankaya","false","TR","0x14d34faadf7769ff:0xe977c818df33bc2a",,"https://lh5.googleusercontent.com/ov-JzNI5T2wAYW4NQ8Z_b1hmu-Bg3r-2NPyWKy9SDIEq82n8D6a4qztEGFd5GZY_XQ=w426-h240-k-no","8","false","/g/1hc1zh15s","39.9229064","32.8563105","Meşrutiyet","Monday","9 AM to 6 PM","Tuesday","9 AM to 6 PM","Wednesday","9 AM to 6 PM","Thursday","9 AM to 6 PM","Friday","9 AM to 6 PM","Saturday","9 AM to 2 PM","Sunday","Closed","false","+90 312 419 34 49","+903124193449","ChIJ_2l336pP0xQRKrwz3xjId-k","06420",,"101","12","10","0","2","0","0","2024-12-13T09:42:22.538Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@39.92893568258897,32.893342265101154,13z?hl=en","diş hekimleri","Ankara","Selanik Cd No:36 D:12",,"false","Diş Hekimi Neşe Şahiner","4.3","https://www.google.com/maps/search/?api=1&query=Di%C5%9F%20Hekimi%20Ne%C5%9Fe%20%C5%9Eahiner&query_place_id=ChIJ_2l336pP0xQRKrwz3xjId-k","https://iyifirma.com/dr-nese-sahiner/"
,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kocatepe, Bayındır-2 Sk. 40/6, 06420 Çankaya/Ankara, Türkiye","Dentist",,,,,,,,,,"Dentist","756864584995866235","Çankaya","false","TR","0x14d34fab49c1dab1:0xa80ec547bc0867b",,"https://lh5.googleusercontent.com/p/AF1QipPgg3hFISip8rSJ7F-rM0srQ3a_5H4gGa_vUmxM=w426-h240-k-no","7","false","/g/11dxl22q93","39.9201452","32.8579147","Kocatepe","Monday","11 AM to 6 PM","Tuesday","11 AM to 6 PM","Wednesday","11 AM to 6 PM","Thursday","11 AM to 6 PM","Friday","11 AM to 6 PM","Saturday","11 AM to 6 PM","Sunday","Closed","false","+90 850 811 3161","+908508113161","ChIJsdrBSatP0xQRe4bAe1TsgAo","06420",,"115","5","5","0","0","0","0","2024-12-13T09:42:22.538Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@39.92893568258897,32.893342265101154,13z?hl=en","diş hekimleri","Ankara","Bayındır-2 Sk. 40/6",,"false","Diş Doktoru Hıdır Öztürk","5","https://www.google.com/maps/search/?api=1&query=Di%C5%9F%20Doktoru%20H%C4%B1d%C4%B1r%20%C3%96zt%C3%BCrk&query_place_id=ChIJsdrBSatP0xQRe4bAe1TsgAo","https://www.doktorsitesi.com/dr-dt-hidir-ozturk/dis-hekimi/ankara"
,"false",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,"true",,,"Kavaklıdere, Olgunlar Cd. No:2, 06680 Çankaya/Ankara, Türkiye","Orthodontist","Cosmetic dentist","Dental clinic","Dental implants periodontist","Dentist","Pediatric dentist","Teeth whitening service",,,,"Orthodontist","8917415751539721172","Çankaya","false","TR","0x14d34fa9cb01ef41:0x7bc1066128ff83d4",,"https://lh5.googleusercontent.com/p/AF1QipNUIedKctwnRrCHTIJZlRRzenJlgmYc2_k5xKA=w408-h408-k-no","37","false","/g/11b6p5mmz2","39.914776","32.854806","Kavaklıdere","Monday","9 AM to 7:30 PM","Tuesday","9 AM to 7:30 PM","Wednesday","9 AM to 7:30 PM","Thursday","9 AM to 6 PM","Friday","9 AM to 7:30 PM","Saturday","9 AM to 5 PM","Sunday","Closed","false","+90 312 236 04 16","+903122360416","ChIJQe8By6lP0xQR1IP_KGEGwXs","06680",,"136","98","92","1","5","0","0","2024-12-13T09:42:23.399Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@39.92893568258897,32.893342265101154,13z?hl=en","diş hekimleri","Ankara","Olgunlar Cd. No:2",,"false","Dr.Dt.Enver Akın Özkan Ankara Ortodonti Uzmanı, Ankara Diş Teli, Ankara Invisalign Şeffaf Plak Tedavisi , Ankara Orthodontist","4.8","https://www.google.com/maps/search/?api=1&query=Dr.Dt.Enver%20Ak%C4%B1n%20%C3%96zkan%20Ankara%20Ortodonti%20Uzman%C4%B1%2C%20Ankara%20Di%C5%9F%20Teli%2C%20Ankara%20Invisalign%20%C5%9Eeffaf%20Plak%20Tedavisi%20%2C%20Ankara%20Orthodontist&query_place_id=ChIJQe8By6lP0xQR1IP_KGEGwXs","http://www.enverakinozkan.com.tr/"
,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Peyami Sefa, 344. Cd. No:52 D:C, 06630 Mamak/Ankara, Türkiye","Dentist",,,,,,,,,,"Dentist","9494779174325812898","Mamak","false","TR","0x14d34f86192adb97:0x83c43b5a82777ea2",,"https://lh5.googleusercontent.com/p/AF1QipOXsPKTQoBKpYCqhmnm-prEpc8uzMq5Onj-yYWk=w408-h489-k-no","4","false","/g/11srr6t9w2","39.9188651","32.8965385","Peyami Sefa","Monday","10 AM to 10 PM","Tuesday","10 AM to 10 PM","Wednesday","10 AM to 10 PM","Thursday","10 AM to 10 PM","Friday","10 AM to 10 PM","Saturday","10 AM to 10 PM","Sunday","Closed","false","+90 850 333 8344","+908503338344","ChIJl9sqGYZP0xQRon53glo7xIM","06630",,"149","0",,,,,,"2024-12-13T09:42:24.361Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@39.92893568258897,32.893342265101154,13z?hl=en","diş hekimleri","Ankara","344. Cd. No:52 D:C",,"false","Dt. Zeynep Hazal Yıldırım, Diş Hekimi",,"https://www.google.com/maps/search/?api=1&query=Dt.%20Zeynep%20Hazal%20Y%C4%B1ld%C4%B1r%C4%B1m%2C%20Di%C5%9F%20Hekimi&query_place_id=ChIJl9sqGYZP0xQRon53glo7xIM","https://www.doktortakvimi.com/zeynep-hazal-yildirim/dis-hekimi/ankara?utm_source=google&utm_medium=gmb&utm_campaign=268227&utm_content=website"
,,,"true",,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,"true",,,,"true","true",,,,,,,,,,,,,,,,,,,,,,,"Güneşevler, Şht. Ömer Halisdemir Blv No:172/A, 06160 Altındağ/Ankara, Türkiye","Dentist",,,,,,,,,,"Dentist","15886156692378881359","Altındağ","false","TR","0x14d34daf53efc345:0xdc76f757df700d4f",,"https://lh5.googleusercontent.com/p/AF1QipMtV_5u-fF6K4As-sYqgIIMvFfJKnbzXnyvnFuz=w408-h544-k-no","16","false","/g/11l2llpnqk","39.9721336","32.8797684","Güneşevler","Monday","10 AM to 10 PM","Tuesday","10 AM to 10 PM","Wednesday","10 AM to 10 PM","Thursday","10 AM to 10 PM","Friday","10 AM to 10 PM","Saturday","10 AM to 10 PM","Sunday","10 AM to 10 PM","false",,,"ChIJRcPvU69N0xQRTw1w31f3dtw","06160",,"150","0",,,,,,"2024-12-13T09:42:24.361Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@39.92893568258897,32.893342265101154,13z?hl=en","diş hekimleri","Ankara","Şht. Ömer Halisdemir Blv No:172/A",,"false","Dt. Ayşe İpek Özden, Diş Hekimi",,"https://www.google.com/maps/search/?api=1&query=Dt.%20Ay%C5%9Fe%20%C4%B0pek%20%C3%96zden%2C%20Di%C5%9F%20Hekimi&query_place_id=ChIJRcPvU69N0xQRTw1w31f3dtw","https://www.doktortakvimi.com/ayse-ipek-ozden/dis-hekimi/ankara?utm_source=google&utm_medium=gmb&utm_campaign=274566&utm_content=website"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,"true",,,,,,,,,,,,,,,,,,,,,,,"Çayyolu, Beytepe Mah. Kanuni Sultan Süleyman Bulvarı Allora Beytepe 63, C/10, 06800 Çankaya/Ankara, Türkiye","Dental clinic",,,,,,,,,,"Dental clinic","1963553757515348349","Çankaya","false","TR","0x14d339245ca19df3:0x1b3ff1bd3615f97d",,"https://lh5.googleusercontent.com/p/AF1QipPqNYbgyurpUbLyk1cIcsqGkeXL7dsOZHsDBo93=w408-h272-k-no","17","false","/g/11h_9vrtkg","39.8639122","32.7123281","Çayyolu","Monday","9 AM to 7 PM","Tuesday","9 AM to 7 PM","Wednesday","9 AM to 7 PM","Thursday","9 AM to 7 PM","Friday","9 AM to 7 PM","Saturday","9 AM to 5 PM","Sunday","Closed","false","+90 538 883 70 87","+905388837087","ChIJ852hXCQ50xQRffkVNr3xPxs","06800",,"81","0",,,,,,"2024-12-13T09:42:24.393Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@39.82480804129449,32.75995799882587,13z?hl=en","diş hekimleri","Ankara","Beytepe Mah. Kanuni Sultan Süleyman Bulvarı Allora Beytepe 63, C/10",,"false","Dr. Dt. Burcu Kocatüfek Özyılmaz I DentKozmos",,"https://www.google.com/maps/search/?api=1&query=Dr.%20Dt.%20Burcu%20Kocat%C3%BCfek%20%C3%96zy%C4%B1lmaz%20I%20DentKozmos&query_place_id=ChIJ852hXCQ50xQRffkVNr3xPxs","https://www.burcukocatufek.com/"
,"true",,,,,,,,,,"true",,,,,,,,,,"true",,,,,,"true",,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,"true",,,"Beytepe, Plevne Caddesi 10C/A D:1, 06800 Çankaya/Ankara, Türkiye","Dental clinic",,,,,,,,,,"Dental clinic","18333778900444684289","Çankaya","false","TR","0x14d34f1d7595233b:0xfe6eaac5ff8ea001",,"https://lh5.googleusercontent.com/p/AF1QipOE1vZx6pih1vqKnwcbHYU4CXjWjFppEkPxC30P=w408-h278-k-no","53","false","/g/11t2fw8rtv","39.8497899","32.7055412","Beytepe","Monday","10 AM to 7 PM","Tuesday","10 AM to 7 PM","Wednesday","10 AM to 7 PM","Thursday","10 AM to 7 PM","Friday","10 AM to 7 PM","Saturday","10 AM to 5:45 PM","Sunday","Closed","false","+90 551 692 70 99","+905516927099","ChIJOyOVdR1P0xQRAaCO_8Wqbv4","06800",,"82","77","72","1","4","0","0","2024-12-13T09:42:24.393Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@39.82480804129449,32.75995799882587,13z?hl=en","diş hekimleri","Ankara","Plevne Caddesi 10C/A D:1",,"false","Özel Beytepe Ağız ve Diş Sağlığı Polikliniği","4.8","https://www.google.com/maps/search/?api=1&query=%C3%96zel%20Beytepe%20A%C4%9F%C4%B1z%20ve%20Di%C5%9F%20Sa%C4%9Fl%C4%B1%C4%9F%C4%B1%20Poliklini%C4%9Fi&query_place_id=ChIJOyOVdR1P0xQRAaCO_8Wqbv4","https://hilldentclinics.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=3159725567954573702"
,"true",,,,,,,,,,"true",,,,,,,,,,"true",,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Alacaatlı Caddesi Mercan İş Merkezi No.15 C3 Blok Çayyolu, 06810 Çankaya/Ankara, Türkiye","Dental clinic","Cosmetic dentist","Dental implants periodontist","Dentist","Denture care center","Emergency dental service","Pediatric dentist","Plastic surgeon",,,"Dental clinic","5979932286993769753","Çankaya","false","TR","0x14d338cd5daf2343:0x52fcfcbb63272519",,"https://lh5.googleusercontent.com/p/AF1QipNQ2fCPLjWE4n6ywzK7tJoiFOLhxe_Q6Y2WmbHz=w408-h725-k-no","26","false","/g/11b6_d_t55","39.8658478","32.6848197","Alacaatlı","Monday","9:30 AM to 7:30 PM","Tuesday","9:30 AM to 7:30 PM","Wednesday","9:30 AM to 7:30 PM","Thursday","9:30 AM to 7:30 PM","Friday","9:30 AM to 7:30 PM","Saturday","9 AM to 5:30 PM","Sunday","Closed","false","+90 312 238 38 78","+903122383878","ChIJQyOvXc040xQRGSUnY7v8_FI","06810",,"88","45","40","0","4","0","1","2024-12-13T09:42:24.393Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@39.82480804129449,32.75995799882587,13z?hl=en","diş hekimleri","Ankara","Alacaatlı Caddesi Mercan İş Merkezi No.15 C3 Blok Çayyolu",,"false","SMILES Dental Clinic Çayyolu Estetik-İmplantoloji-Çocuk Diş-Ortodonti Kliniği","4.6","https://www.google.com/maps/search/?api=1&query=SMILES%20Dental%20Clinic%20%C3%87ayyolu%20Estetik-%C4%B0mplantoloji-%C3%87ocuk%20Di%C5%9F-Ortodonti%20Klini%C4%9Fi&query_place_id=ChIJQyOvXc040xQRGSUnY7v8_FI","http://www.smiles.com.tr/"
,,,"true",,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,"true",,,,"true",,,,,,,,,,,,,,,,,,,,,,,,"Alacaatlı, Mohaç Cad, İncek Prestij Konutları, 3341. Sk No:1 D:7A, 06810 Çankaya/Ankara, Türkiye","Dental clinic",,,,,,,,,,"Dental clinic","8318404869942652169","Çankaya","false","TR","0x14d33f7da1b7324b:0x7370e9280acfad09",,"https://lh5.googleusercontent.com/p/AF1QipOWGGtLDHw98kj17tcIm80iuVLS6e8-fM-3I0Qv=w408-h272-k-no","9","false","/g/11v6xg9glc","39.8367263","32.7050692","Alacaatlı","Monday","9 AM to 7 PM","Tuesday","9 AM to 7 PM","Wednesday","9 AM to 7 PM","Thursday","9 AM to 7 PM","Friday","9 AM to 7 PM","Saturday","9 AM to 7 PM","Sunday","Closed","false","+90 312 502 17 27","+903125021727","ChIJSzK3oX0_0xQRCa3PCijpcHM","06810",,"89","4","4","0","0","0","0","2024-12-13T09:42:24.393Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@39.82480804129449,32.75995799882587,13z?hl=en","diş hekimleri","Ankara","Mohaç Cad, İncek Prestij Konutları, 3341. Sk No:1 D:7A",,"false","Dent Akbay İncek Diş Kliniği","5","https://www.google.com/maps/search/?api=1&query=Dent%20Akbay%20%C4%B0ncek%20Di%C5%9F%20Klini%C4%9Fi&query_place_id=ChIJSzK3oX0_0xQRCa3PCijpcHM","https://dentakbay.com/"
,"true",,,,,,,,,,"true",,,,,,,,,,"true",,,,,,,,,,,,,"true",,,,,"true",,,,,,,,,,,,,,,,,,,,,,,"İş Merkezi, Prof. Dr. Ahmet Taner Kışlalı Mah., Konsept Çayyolu, 2715 Sk. No: 2 D:3, 06810 Çankaya/Ankara, Türkiye","Dentist",,,,,,,,,,"Dentist","7122699441532328796","Çankaya","false","TR","0x14d33943a4357e51:0x62d8e96786685b5c",,"https://lh5.googleusercontent.com/p/AF1QipN09QpKY4bpNSdewM3EqMWHUZ1EaDoJaAUMT95v=w427-h240-k-no","7","false","/g/11h23rqdpb","39.8742484","32.6882658","Prof. Dr. Ahmet Taner Kışlalı","Monday","10 AM to 7 PM","Tuesday","10 AM to 7 PM","Wednesday","10 AM to 7 PM","Thursday","10 AM to 7 PM","Friday","10 AM to 7 PM","Saturday","10 AM to 5 PM","Sunday","Closed","false","+90 530 404 29 93","+905304042993","ChIJUX41pEM50xQRXFtohmfp2GI","06810",,"94","4","4","0","0","0","0","2024-12-13T09:42:24.394Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@39.82480804129449,32.75995799882587,13z?hl=en","diş hekimleri","Ankara","İş Merkezi, Prof. Dr. Ahmet Taner Kışlalı Mah., Konsept Çayyolu, 2715 Sk. No: 2 D:3",,"false","Uzm. Dt. Duygu NANECİ - Ortodonti Uzmanı","5","https://www.google.com/maps/search/?api=1&query=Uzm.%20Dt.%20Duygu%20NANEC%C4%B0%20-%20Ortodonti%20Uzman%C4%B1&query_place_id=ChIJUX41pEM50xQRXFtohmfp2GI","http://www.klinikcayyolu.com/"
,"true",,,,,,,,,,"true",,,,,,,,,,"true",,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Oran, Ferit Recai Ertuğrul Cd. No:2 D:h, 06000 Çankaya/Ankara, Türkiye","Dentist",,,,,,,,,,"Dentist","917536608820205065","Çankaya","false","TR","0x14d3451855856a59:0xcbbbeaf35251609",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=KCHmLIuBDaSAWpWEJnXc6Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=133.3648&pitch=0&thumbfov=100","2","false","/g/11h4vv0lsj","39.847797","32.8278589","Oran",,,,,,,,,,,,,,,"false",,,"ChIJWWqFVRhF0xQRCRYlNa--uww","06000",,"95","0",,,,,,"2024-12-13T09:42:24.394Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@39.82480804129449,32.75995799882587,13z?hl=en","diş hekimleri","Ankara","Ferit Recai Ertuğrul Cd. No:2 D:h",,"false","Uzm. Dr. Dt. Kıvanç Karadayı",,"https://www.google.com/maps/search/?api=1&query=Uzm.%20Dr.%20Dt.%20K%C4%B1van%C3%A7%20Karaday%C4%B1&query_place_id=ChIJWWqFVRhF0xQRCRYlNa--uww","https://www.doktorsitesi.com/uzm-dr-dt-kivanc-karadayi/dis-hekimi/ankara"
,"true",,,,,,,,,,"true",,,,,,,,,,"true",,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Alacaatlı, Şht. Hayrettin Eren Cd No:24 D:5, 06810 Çankaya/Ankara, Türkiye","Dentist",,,,,,,,,,"Dentist","14256374542402638552","Çankaya","false","TR","0x14d34fab49dd9e83:0xc5d8d11ce0d4d2d8",,"https://lh3.googleusercontent.com/AOmQm9AY528bTkRu-a_eVvV-QSidy2rLVQiSht3HhGSQ40l8EqST4jDMsWFt4-E=w408-h306-k-no","7","false","/g/11df0qp1qf","39.8512971","32.6627725","Alacaatlı","Monday","9 AM to 7 PM","Tuesday","9 AM to 7 PM","Wednesday","9 AM to 7 PM","Thursday","9 AM to 7 PM","Friday","9 AM to 7 PM","Saturday","9 AM to 4 PM","Sunday","Closed","false","+90 312 434 16 54","+903124341654","ChIJg57dSatP0xQR2NLU4BzR2MU","06810",,"96","10","8","0","2","0","0","2024-12-13T09:42:24.394Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@39.82480804129449,32.75995799882587,13z?hl=en","diş hekimleri","Ankara","Şht. Hayrettin Eren Cd No:24 D:5","Diş Hekimi Bekir Murat Kaya","false","Dentists Bekir Murat Kaya","4.2","https://www.google.com/maps/search/?api=1&query=Dentists%20Bekir%20Murat%20Kaya&query_place_id=ChIJg57dSatP0xQR2NLU4BzR2MU","http://www.yasamdentklinik.com.tr/"
