"additionalInfo/Accessibility/0/Assistive hearing loop","additionalInfo/Accessibility/0/Wheelchair accessible entrance","additionalInfo/Accessibility/0/Wheelchair accessible parking lot","additionalInfo/Accessibility/0/Wheelchair accessible restroom","additionalInfo/Accessibility/0/Wheelchair accessible seating","additionalInfo/Accessibility/0/Wheelchair-accessible car park","additionalInfo/Accessibility/0/Wheelchair-accessible toilet","additionalInfo/Accessibility/1/Wheelchair accessible entrance","additionalInfo/Accessibility/1/Wheelchair accessible parking lot","additionalInfo/Accessibility/1/Wheelchair accessible restroom","additionalInfo/Accessibility/1/Wheelchair accessible seating","additionalInfo/Accessibility/1/Wheelchair-accessible entrance","additionalInfo/Accessibility/1/Wheelchair-accessible toilet","additionalInfo/Accessibility/2/Wheelchair accessible entrance","additionalInfo/Accessibility/2/Wheelchair accessible parking lot","additionalInfo/Accessibility/2/Wheelchair accessible restroom","additionalInfo/Accessibility/2/Wheelchair accessible seating","additionalInfo/Accessibility/2/Wheelchair-accessible seating","additionalInfo/Accessibility/2/Wheelchair-accessible toilet","additionalInfo/Accessibility/3/Wheelchair accessible restroom","additionalInfo/Accessibility/3/Wheelchair accessible seating","additionalInfo/Accessibility/3/Wheelchair-accessible toilet","additionalInfo/Accessibility/4/Wheelchair accessible seating","additionalInfo/Amenities/0/Gender-neutral restroom","additionalInfo/Amenities/0/Gender-neutral toilets","additionalInfo/Amenities/0/Restroom","additionalInfo/Amenities/0/Toilets","additionalInfo/Amenities/1/Restroom","additionalInfo/Amenities/1/Toilets","additionalInfo/Children/0/Nursing room","additionalInfo/From the business/0/Identifies as women-owned","additionalInfo/Parking/0/Free parking lot","additionalInfo/Parking/0/Paid parking garage","additionalInfo/Parking/1/Free street parking","additionalInfo/Parking/1/Paid street parking","additionalInfo/Parking/2/On-site parking","additionalInfo/Planning/0/Appointment required","additionalInfo/Service options/0/Onsite services","address","categories/0","categories/1","categories/2","categories/3","categories/4","categories/5","categories/6","categories/7","categories/8","categories/9","categoryName","cid","city","claimThisBusiness","countryCode","fid","googleFoodUrl","imageUrl","imagesCount","isAdvertisement","kgmid","location/lat","location/lng","neighborhood","openingHours/0/day","openingHours/0/hours","openingHours/1/day","openingHours/1/hours","openingHours/2/day","openingHours/2/hours","openingHours/3/day","openingHours/3/hours","openingHours/4/day","openingHours/4/hours","openingHours/5/day","openingHours/5/hours","openingHours/6/day","openingHours/6/hours","permanentlyClosed","phone","phoneUnformatted","placeId","postalCode","price","rank","reviewsCount","reviewsDistribution/fiveStar","reviewsDistribution/fourStar","reviewsDistribution/oneStar","reviewsDistribution/threeStar","reviewsDistribution/twoStar","scrapedAt","searchPageUrl","searchString","state","street","subTitle","temporarilyClosed","title","totalScore","url","website"
,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,"Tahılpazarı, Şarampol Caddesi & 458. Sok., 07040 Muratpaşa/Antalya, Türkiye","Dentist",,,,,,,,,,"Dentist","12493186913508714505","Muratpaşa","true","TR","0x14c39002494ab6db:0xad60b74e5c3ee809",,"https://lh5.googleusercontent.com/p/AF1QipOod4AqZ1n1ZuImV1RcxNUKOFh-24HRfQhFWXue=w408-h725-k-no","7","false","/g/11gd4f5vtd","36.8894527","30.7045006","Tahılpazarı",,,,,,,,,,,,,,,"false","+90 242 243 07 09","+902422430709","ChIJ27ZKSQKQwxQRCeg-XE63YK0","07040",,"71","2","2","0","0","0","0","2024-12-13T09:45:06.117Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@36.886572799999996,30.7030242,16z?hl=en","diş hekimleri","Antalya","Şarampol Caddesi & 458. Sok.",,"false","Levent İçel","5","https://www.google.com/maps/search/?api=1&query=Levent%20%C4%B0%C3%A7el&query_place_id=ChIJ27ZKSQKQwxQRCeg-XE63YK0","https://www.doktortakvimi.com/levent-icel/dis-hekimligi/antalya"
,"true",,,,,,,"true",,,,,,,"true",,,,,,,,,,"true",,,,,,,,,,,,,"Yenigün Mah. Mevlana Cad. Özpınaralar Midtown No: 54/B, 07010 Muratpaşa/Antalya, Türkiye","Dentist",,,,,,,,,,"Dentist","14232616231112196061","Muratpaşa","false","TR","0x14c3856c3e2adf8d:0xc584690df7e6bfdd",,"https://lh5.googleusercontent.com/p/AF1QipOqlpjIUIH9T4kKUFs-lhtBucxxS5DeQLo_Ozk=w408-h408-k-no","2","false","/g/11hzyp0_ff","36.8916276","30.7168033","Yenigün",,,,,,,,,,,,,,,"false","+90 242 502 50 50","+902425025050","ChIJjd8qPmyFwxQR3b_m9w1phMU","07010",,"74","6","5","0","1","0","0","2024-12-13T09:45:06.117Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@36.886572799999996,30.7030242,16z?hl=en","diş hekimleri","Antalya","Yenigün Mah. Mevlana Cad. Özpınaralar Midtown No: 54/B",,"false","Uzm. Dt. Fevzi Büyükgebiz","4.3","https://www.google.com/maps/search/?api=1&query=Uzm.%20Dt.%20Fevzi%20B%C3%BCy%C3%BCkgebiz&query_place_id=ChIJjd8qPmyFwxQR3b_m9w1phMU","https://clinicbgz.com/"
,,,"true",,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,"Balbey, 444. Sk. No:4, 07040 Muratpaşa/Antalya, Türkiye","Dentist",,,,,,,,,,"Dentist","3114641369462635159","Muratpaşa","true","TR","0x14c39003ce1c4979:0x2b396dd2cd8e7a97",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=XGfVGKIzLNccm11_F6GiAA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=46.263447&pitch=0&thumbfov=100","2","false","/g/11f1mz5bz1","36.8888303","30.7056464","Balbey",,,,,,,,,,,,,,,"false","+90 242 243 00 36","+902422430036","ChIJeUkczgOQwxQRl3qOzdJtOSs","07040",,"84","0",,,,,,"2024-12-13T09:45:07.344Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@36.886572799999996,30.7030242,16z?hl=en","diş hekimleri","Antalya","444. Sk. No:4",,"false","Sibel Sönmez Diş Hekimi",,"https://www.google.com/maps/search/?api=1&query=Sibel%20S%C3%B6nmez%20Di%C5%9F%20Hekimi&query_place_id=ChIJeUkczgOQwxQRl3qOzdJtOSs","https://www.doktortakvimi.com/sibel-sonmez-2/dis-hekimi/antalya"
,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,"Kızılsaray, Milli Egemenlik Cad. & 67. Sok. Çolaklı İş Hanı, 07040 Muratpaşa/Antalya, Türkiye","Dentist",,,,,,,,,,"Dentist","13307273378579643628","Muratpaşa","true","TR","0x14c3901cf11911dd:0xb8aceea203407cec",,"https://lh6.googleusercontent.com/ObXuP4Q4Z6qnmE84Tg-uT__oj2IzzpRjGMq5girBm1Ptn6SGuHM5MW8aRghgVbOtIQ=w426-h240-k-no","3","false","/g/11hbgj36bj","36.8902112","30.6981728","Kızılsaray",,,,,,,,,,,,,,,"false","+90 242 244 26 25","+902422442625","ChIJ3REZ8RyQwxQR7HxAA6LurLg","07040",,"86","1","1","0","0","0","0","2024-12-13T09:45:07.344Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@36.886572799999996,30.7030242,16z?hl=en","diş hekimleri","Antalya","Milli Egemenlik Cad. & 67. Sok. Çolaklı İş Hanı",,"false","Cumhur Yalpı","5","https://www.google.com/maps/search/?api=1&query=Cumhur%20Yalp%C4%B1&query_place_id=ChIJ3REZ8RyQwxQR7HxAA6LurLg","https://www.doktorsitesi.com/dt-cumhur-yalpi/dis-hekimi/antalya"
,"true",,,,,,,"true",,,,,,,"true",,,,,,,,,,"true",,,,,,,,,,,,,"Varlık Mah.100.Yıl Bulvarı Taş koparan Apt. No:55/3 Kat:2 D:3, 07010 Muratpaşa/Antalya, Türkiye","Dentist",,,,,,,,,,"Dentist","3639444553752555065","Muratpaşa","false","TR","0x14c3913ccab723e9:0x3281e789fe26ae39",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=n10HqksXWew3duAqjSrRjA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=170.02322&pitch=0&thumbfov=100","1","false","/g/11s8mr937k","36.8895699","30.688706","Varlık",,,,,,,,,,,,,,,"false","+90 850 474 9165","+908504749165","ChIJ6SO3yjyRwxQROa4m_onngTI","07010",,"87","0",,,,,,"2024-12-13T09:45:07.344Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@36.886572799999996,30.7030242,16z?hl=en","diş hekimleri","Antalya","Varlık Mah.100.Yıl Bulvarı Taş koparan Apt. No:55/3 Kat:2 D:3",,"false","Diş Hekimi Arda Can Yaveri",,"https://www.google.com/maps/search/?api=1&query=Di%C5%9F%20Hekimi%20Arda%20Can%20Yaveri&query_place_id=ChIJ6SO3yjyRwxQROa4m_onngTI","https://www.doktorsitesi.com/arda-can-yaveri/dis-hekimi/antalya"
,,,,,,"true",,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,"Varlık, 100 Yıl Blv No:125, 07050 Muratpaşa/Antalya, Türkiye","Dentist",,,,,,,,,,"Dentist","10817857393105335928","Muratpaşa","true","TR","0x14c3903b2bb7aaad:0x9620bffbcae07678",,"https://lh5.googleusercontent.com/p/AF1QipN6ayXuQEhlk0x_EInpzPruCs_YP73fzhqL24LE=w408-h725-k-no","3","false","/g/11dftv3cn0","36.8881301","30.6807117","Varlık",,,,,,,,,,,,,,,"false",,,"ChIJraq3KzuQwxQReHbgyvu_IJY","07050",,"15","12",,,,,,"2024-12-13T09:45:07.719Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@36.85909845192381,30.668693972132623,16z?hl=en","diş hekimleri","Antalya","100 Yıl Blv No:125",,"false","Diş Hekimi Cevdet Kutlu","4.3","https://www.google.com/maps/search/?api=1&query=Di%C5%9F%20Hekimi%20Cevdet%20Kutlu&query_place_id=ChIJraq3KzuQwxQReHbgyvu_IJY","https://iyifirma.com/dr-cevdet-kutlu/"
,,,,,"true",,,,,,,"true",,,,,,,,,,,,,,"true",,,,,,,,,,,,"Kuşkavağı, Atatürk Blv. No:77, 07070 Konyaaltı/Antalya, Türkiye","Dentist",,,,,,,,,,"Dentist","13683836552217854288","Konyaaltı","false","TR","0x14c3910a652a6051:0xbde6c0d81b738150",,"https://lh5.googleusercontent.com/p/AF1QipMzmIP4t4u8R7SCydjnSZeZLn8Is6NdFmHozLFQ=w408-h408-k-no","6","false","/g/11q9140wtb","36.8791848","30.6501388","Kuşkavağı",,,,,,,,,,,,,,,"false",,,"ChIJUWAqZQqRwxQRUIFzG9jA5r0","07070",,"20","0",,,,,,"2024-12-13T09:45:07.719Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@36.85909845192381,30.668693972132623,16z?hl=en","diş hekimleri","Antalya","Atatürk Blv. No:77",,"false","Dt. Anılcan Aygün, Diş Hekimi",,"https://www.google.com/maps/search/?api=1&query=Dt.%20An%C4%B1lcan%20Ayg%C3%BCn%2C%20Di%C5%9F%20Hekimi&query_place_id=ChIJUWAqZQqRwxQRUIFzG9jA5r0","https://www.doktortakvimi.com/anilcan-aygun/dis-hekimi/antalya?utm_source=google&utm_medium=gmb&utm_campaign=237750&utm_content=website"
,,,"true",,,,,,,"true",,,,,,,,,,,,,"true",,,,"true",,"true","true",,,,,,"true",,"Turan Yıldırım, 100. Yıl Buvarı Varlık Mahallesi 175. Sokak Apt No:7, Apartmanı Daire:1, 07050 Muratpaşa/Antalya, Türkiye","Dentist",,,,,,,,,,"Dentist","14714707793507914252","Muratpaşa","false","TR","0x14c391d66f516faf:0xcc3524c6bdb6120c",,"https://lh5.googleusercontent.com/p/AF1QipOXWpypF7w2npmbZI5gutQqKDxRXWDu-FqTyJUM=w408-h306-k-no","10","false","/g/11vrz12wv6","36.8881379","30.6806197","Varlık","Monday","9 AM to 7 PM","Tuesday","9 AM to 7 PM","Wednesday","9 AM to 7 PM","Thursday","9 AM to 7 PM","Friday","9 AM to 7 PM","Saturday","9 AM to 7 PM","Sunday","Closed","false","+90 532 697 36 07","+905326973607","ChIJr29Rb9aRwxQRDBK2vcYkNcw","07050",,"3","15",,,,,,"2024-12-13T09:45:08.582Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@36.886572799999996,30.668693972132623,16z?hl=en","diş hekimleri","Antalya","Turan Yıldırım, 100. Yıl Buvarı Varlık Mahallesi 175. Sokak Apt No:7, Apartmanı Daire:1",,"false","Diş Hekimi Gülizar Yıldırım Çubuk Restoratif Diş Tedavisi Uzmanı","5","https://www.google.com/maps/search/?api=1&query=Di%C5%9F%20Hekimi%20G%C3%BClizar%20Y%C4%B1ld%C4%B1r%C4%B1m%20%C3%87ubuk%20Restoratif%20Di%C5%9F%20Tedavisi%20Uzman%C4%B1&query_place_id=ChIJr29Rb9aRwxQRDBK2vcYkNcw","https://www.gulizaryildirimcubuk.com/"
,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,"Varlık, 100 Yıl Blv No:104, 07050 Muratpaşa/Antalya, Türkiye","Dentist",,,,,,,,,,"Dentist","4173059985379214829","Muratpaşa","true","TR","0x14c39024d5663bfd:0x39e9aff266ecc5ed",,"https://lh4.googleusercontent.com/HwlmECBfPmaoYobd_j9eL3mmEAFMOkW-AbOadboMMksYDeluFbvSgiVwOVI5tl1N=w408-h306-k-no","3","false","/g/11f27709gw","36.8887467","30.6804213","Varlık",,,,,,,,,,,,,,,"false","+90 2376509",,"ChIJ_Ttm1SSQwxQR7cXsZvKv6Tk","07050",,"6","2",,,,,,"2024-12-13T09:45:08.582Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@36.886572799999996,30.668693972132623,16z?hl=en","diş hekimleri","Antalya","100 Yıl Blv No:104",,"false","Diş Hekimi Hüseyin Öney","5","https://www.google.com/maps/search/?api=1&query=Di%C5%9F%20Hekimi%20H%C3%BCseyin%20%C3%96ney&query_place_id=ChIJ_Ttm1SSQwxQR7cXsZvKv6Tk","https://www.doktortakvimi.com/huseyin-oney-2/dis-hekimi/antalya"
,"true",,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Soğuksu, Defterdarlık Blv., 07030 Muratpaşa/Antalya, Türkiye","Hospital","Dentist",,,,,,,,,"Hospital","5180003756590810813","Muratpaşa","false","TR","0x14c3902f64acb5ff:0x47e311f8c6c8c6bd",,"https://lh5.googleusercontent.com/p/AF1QipPgbT-slN3ZRcro7uNwE_yTSznE1aCW6LOTuSuG=w408-h306-k-no","109","false","/g/1vy9j874","36.8928398","30.6762789","Soğuksu","Monday","8 AM to 5 PM","Tuesday","8 AM to 5 PM","Wednesday","8 AM to 5 PM","Thursday","8 AM to 5 PM","Friday","8 AM to 5 PM","Saturday","Closed","Sunday","Closed","false","+90 242 237 55 00","+902422375500","ChIJ_7WsZC-QwxQRvcbIxvgR40c","07030",,"15","151",,,,,,"2024-12-13T09:45:08.582Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@36.886572799999996,30.668693972132623,16z?hl=en","diş hekimleri","Antalya","Defterdarlık Blv.","Meltem Diş Tedavi ve Protez Merkezi","false","Antalya Oral and Dental Health MR.","3.1","https://www.google.com/maps/search/?api=1&query=Antalya%20Oral%20and%20Dental%20Health%20MR.&query_place_id=ChIJ_7WsZC-QwxQRvcbIxvgR40c","http://antalyaadsm.saglik.gov.tr/"
,"true",,,,,,,"true",,,,,,,"true",,,,,,,,,,"true",,,,,,,,,,,,,"Bahçelievler, Teoman Paşa Cd. N:105, 07300 Muratpaşa/Antalya, Türkiye","Dentist","Cosmetic dentist","Dental clinic","Dental hygienist","Dental implants periodontist","Dental radiology","Pediatric dentist","Surgeon",,,"Dentist","10857801326711740776","Muratpaşa","false","TR","0x14c3901c0f4e9d43:0x96aea8c7906b1968",,"https://lh5.googleusercontent.com/p/AF1QipNMsDMYmRnmCzTN_o_k0-S6sOvwlVrlu18PeUid=w408-h244-k-no","62","false","/g/11g6j9dpfw","36.886999","30.683048","Bahçelievler","Monday","9 AM to 7 PM","Tuesday","9 AM to 7 PM","Wednesday","9 AM to 7 PM","Thursday","9 AM to 7 PM","Friday","9 AM to 7 PM","Saturday","9 AM to 7 PM","Sunday","Closed","false","+90 546 766 30 30","+905467663030","ChIJQ51ODxyQwxQRaBlrkMeorpY","07300",,"25","2","2","0","0","0","0","2024-12-13T09:45:09.559Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@36.886572799999996,30.668693972132623,16z?hl=en","diş hekimleri","Antalya","Teoman Paşa Cd. N:105",,"false","Dentaire Clinque Turquie, Soins Dentaire Turquie, Implant Dentaire Turquie","5","https://www.google.com/maps/search/?api=1&query=Dentaire%20Clinque%20Turquie%2C%20Soins%20Dentaire%20Turquie%2C%20Implant%20Dentaire%20Turquie&query_place_id=ChIJQ51ODxyQwxQRaBlrkMeorpY","https://www.healthtourismantalya.com/fr/"
,,,"true",,,,,,,"true",,,,,,,,,,,,,,,"true",,,,,"true","true",,"true",,,"true","true","Bahçelievler, Piri Reis Cd. No:18B, 07050 Muratpaşa/Antalya, Türkiye","Dental clinic","Dental implants provider","Dentist","Oral and maxillofacial surgeon",,,,,,,"Dental clinic","18425494472659658443","Muratpaşa","false","TR","0x14c39160807ad121:0xffb48199b5cd66cb",,"https://lh5.googleusercontent.com/p/AF1QipMoLvmNc2ix_rRQ_H_jJlhtPY5go5sFxOCTGdEd=w535-h240-k-no","4","false","/g/11wj621j4t","36.886992","30.68307","Bahçelievler","Monday","9 AM to 6 PM","Tuesday","9 AM to 6 PM","Wednesday","9 AM to 6 PM","Thursday","9 AM to 6 PM","Friday","9 AM to 6 PM","Saturday","9 AM to 6 PM","Sunday","Closed","false","+90 544 766 30 30","+905447663030","ChIJIdF6gGCRwxQRy2bNtZmBtP8","07050",,"29","1","1","0","0","0","0","2024-12-13T09:45:09.559Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@36.886572799999996,30.668693972132623,16z?hl=en","diş hekimleri","Antalya","Piri Reis Cd. No:18B",,"false","VDC Ağız ve Diş Sağlığı Kliniği","5","https://www.google.com/maps/search/?api=1&query=VDC%20A%C4%9F%C4%B1z%20ve%20Di%C5%9F%20Sa%C4%9Fl%C4%B1%C4%9F%C4%B1%20Klini%C4%9Fi&query_place_id=ChIJIdF6gGCRwxQRy2bNtZmBtP8","https://www.vdcdentalclinic.com/"
,"true",,,,,,,"true",,,,,,,"true",,,,,"true",,,"true",,,,"true",,,"true",,,,,,"true",,"Bahçelievler, Teoman Paşa Cd. N:105, 07050 Muratpaşa/Antalya, Türkiye","Cosmetic dentist","Dental clinic","Dental implants periodontist","Dentist","Pediatric dentist",,,,,,"Cosmetic dentist","39895038458893472","Muratpaşa","false","TR","0x14c39b4706168401:0x8dbc537ba494a0",,"https://lh5.googleusercontent.com/p/AF1QipNcDa9Pd64aZAdS_F3pWBF6KSGgHwTXNsR6UHgP=w408-h544-k-no","102","false","/g/11cs0dvtpt","36.886999","30.683048","Bahçelievler","Monday","9 AM to 7 PM","Tuesday","9 AM to 7 PM","Wednesday","9 AM to 7 PM","Thursday","9 AM to 7 PM","Friday","9 AM to 7 PM","Saturday","9 AM to 7 PM","Sunday","Closed","false","+90 544 348 07 87","+905443480787","ChIJAYQWBkebwxQRoJSke1O8jQA","07050",,"33","97","91","1","5","0","0","2024-12-13T09:45:09.559Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@36.886572799999996,30.668693972132623,16z?hl=en","diş hekimleri","Antalya","Teoman Paşa Cd. N:105","Dental Clinic Turkey","false","Dental Clinic Antalya","4.8","https://www.google.com/maps/search/?api=1&query=Dental%20Clinic%20Antalya&query_place_id=ChIJAYQWBkebwxQRoJSke1O8jQA","https://www.turkeydentalclinic.com/"
,"true",,,,,,,"true",,,,,,,"true",,,,,,,,,,"true",,,,,,,,,,,,,"Pinarbasi mah. 706. Sk. Haci Esma Kaymaz Apt. No:1 D:3, 07070 Konyaaltı/Antalya, Türkiye","Dental clinic",,,,,,,,,,"Dental clinic","5298078806350837972","Konyaaltı","false","TR","0x14c391b742d8549b:0x49868e9a9c9138d4",,"https://lh5.googleusercontent.com/p/AF1QipMGo9HVytY81kRDNz68rMGQ3Ww140tn4T0f_45C=w408-h544-k-no","30","false","/g/11hctg5d3q","36.882253","30.655276","Pınarbaşı","Monday","9 AM to 7 PM","Tuesday","9 AM to 7 PM","Wednesday","9 AM to 7 PM","Thursday","9 AM to 7 PM","Friday","9 AM to 7 PM","Saturday","9 AM to 7 PM","Sunday","Closed","false","+90 505 681 97 00","+905056819700","ChIJm1TYQreRwxQR1DiRnJqOhkk","07070",,"34","13","13","0","0","0","0","2024-12-13T09:45:09.559Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@36.886572799999996,30.668693972132623,16z?hl=en","diş hekimleri","Antalya","Pinarbasi mah. 706. Sk. Haci Esma Kaymaz Apt. No:1 D:3",,"false","Dental Dream Turkey","5","https://www.google.com/maps/search/?api=1&query=Dental%20Dream%20Turkey&query_place_id=ChIJm1TYQreRwxQR1DiRnJqOhkk","https://dentodream.com/"
,"true",,,,,,,"true",,,,,,,"true",,,,,,,,,,"true",,,,,,,,,,,,,"Pınarbaşı, üniversite cad no:112B B blok, 07070 Konyaaltı/Antalya, Türkiye","Dental clinic",,,,,,,,,,"Dental clinic","2949688669584526837","Konyaaltı","false","TR","0x14c39122d18bc11b:0x28ef663784948df5",,"https://lh5.googleusercontent.com/p/AF1QipOIkPreBcP_vka0PQuBEA2oC_Lutctz35W3w-Rx=w426-h240-k-no","17","false","/g/11pgzhskfd","36.8844877","30.6560342","Pınarbaşı","Monday","9 AM to 7 PM","Tuesday","9 AM to 7 PM","Wednesday","9 AM to 7 PM","Thursday","9 AM to 7 PM","Friday","9 AM to 7 PM","Saturday","9 AM to 5 PM","Sunday","Closed","false","+90 242 230 46 46","+902422304646","ChIJG8GL0SKRwxQR9Y2UhDdm7yg","07070",,"37","55","48","0","6","0","1","2024-12-13T09:45:09.559Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@36.886572799999996,30.668693972132623,16z?hl=en","diş hekimleri","Antalya","üniversite cad no:112B B blok",,"false","Dent Lotus Ağız ve Diş Sağlığı Polikliniği - Konyaaltı Şubesi","4.5","https://www.google.com/maps/search/?api=1&query=Dent%20Lotus%20A%C4%9F%C4%B1z%20ve%20Di%C5%9F%20Sa%C4%9Fl%C4%B1%C4%9F%C4%B1%20Poliklini%C4%9Fi%20-%20Konyaalt%C4%B1%20%C5%9Eubesi&query_place_id=ChIJG8GL0SKRwxQR9Y2UhDdm7yg","https://www.dentlotustr.com/"
,,"true",,,,,,,,,,,,,,,,,,,,,,,"true",,,,,"true",,,,,,"true",,"Bahçelievler, Piri Reis Cd. 18A, 07050 Muratpaşa/Antalya, Türkiye","Dentist","Cosmetic dentist","Dental implants periodontist",,,,,,,,"Dentist","15490896321048776287","Muratpaşa","false","TR","0x14c3901e6f323885:0xd6fab82134848e5f",,"https://lh5.googleusercontent.com/p/AF1QipPBTUh9YxoVB8tp8Ta48idbXKaVDTBDOSQfmuLO=w559-h240-k-no","28","false","/g/11c702h9j3","36.886992","30.68307","Bahçelievler","Monday","9 AM to 7 PM","Tuesday","9 AM to 7 PM","Wednesday","9 AM to 7 PM","Thursday","9 AM to 7 PM","Friday","9 AM to 7 PM","Saturday","9 AM to 7 PM","Sunday","Closed","false","+90 546 776 30 30","+905467763030","ChIJhTgybx6QwxQRX46ENCG4-tY","07050",,"38","5","3","0","2","0","0","2024-12-13T09:45:09.559Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@36.886572799999996,30.668693972132623,16z?hl=en","diş hekimleri","Antalya","Piri Reis Cd. 18A","Zahnarzt Türkei - Antalya","false","VIP Türkei Zahnklinik","3.4","https://www.google.com/maps/search/?api=1&query=VIP%20T%C3%BCrkei%20Zahnklinik&query_place_id=ChIJhTgybx6QwxQRX46ENCG4-tY","http://www.antalyazahnarzt.de/"
,,,"true",,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,"VARLIK MAH. 100.YIL BULVARI ZAMAN APT. NO:67 K:1 D:3, 07050, Türkiye","Dentist",,,,,,,,,,"Dentist","17463129880300791555","Muratpaşa","false","TR","0x14c390225e9be983:0xf259801a3dd6a703",,"https://lh5.googleusercontent.com/p/AF1QipMKrUcIBpdpll40uiFsctwuIM-Fs3fd6LisFkzx=w408-h306-k-no","2","false","/g/12hvhdykh","36.8893989","30.6873289","Varlık",,,,,,,,,,,,,,,"false","+90 506 281 17 09","+905062811709","ChIJg-mbXiKQwxQRA6fWPRqAWfI","07050",,"15","18",,,,,,"2024-12-13T09:45:09.884Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@36.886572799999996,30.685859086066312,16z?hl=en","diş hekimleri","Antalya","VARLIK MAH. 100.YIL BULVARI ZAMAN APT. NO:67 K:1 D:3",,"false","DİŞ HEKİMİ CÜNEYT POSTACI","4.6","https://www.google.com/maps/search/?api=1&query=D%C4%B0%C5%9E%20HEK%C4%B0M%C4%B0%20C%C3%9CNEYT%20POSTACI&query_place_id=ChIJg-mbXiKQwxQRA6fWPRqAWfI","http://www.cuneytpostaci.com/"
,"true",,,,,,,"true",,,,,,,"true",,,,,,,,,,"true",,,,,,,,,,,,,"14. Cd. 25-17, Toros Mahallesi, 07070 Konyaaltı/Antalya, 07070 Konyaaltı/Antalya, Türkiye","Dental clinic",,,,,,,,,,"Dental clinic","18297746154055735240","Konyaaltı","false","TR","0x14c391bedc855df1:0xfdeea72e76c317c8",,"https://lh5.googleusercontent.com/p/AF1QipNODq9Xqvze9w3gQtMjVAkOUdoe24IX7unUB6-N=w426-h240-k-no","13","false","/g/11hbgr60rg","36.8853363","30.6475343","Toros","Monday","8:30 AM to 7:30 PM","Tuesday","8:30 AM to 7:30 PM","Wednesday","8:30 AM to 7:30 PM","Thursday","8:30 AM to 7:30 PM","Friday","8:30 AM to 7:30 PM","Saturday","8:30 AM to 6 PM","Sunday","Closed","false","+90 242 228 49 50","+902422284950","ChIJ8V2F3L6RwxQRyBfDdi6n7v0","07070",,"27","64","45","1","17","1","0","2024-12-13T09:45:10.080Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@36.886572799999996,30.651528858198933,16z?hl=en","diş hekimleri","Antalya","14. Cd. 25-17, Toros Mahallesi, 07070 Konyaaltı/Antalya",,"false","Arya Ağız ve Diş Sağlığı Polikliniği","3.9","https://www.google.com/maps/search/?api=1&query=Arya%20A%C4%9F%C4%B1z%20ve%20Di%C5%9F%20Sa%C4%9Fl%C4%B1%C4%9F%C4%B1%20Poliklini%C4%9Fi&query_place_id=ChIJ8V2F3L6RwxQRyBfDdi6n7v0","http://www.aryadispoliklinigi.com/"
