"additionalInfo/Accessibility/0/Assistive hearing loop","additionalInfo/Accessibility/0/Wheelchair accessible entrance","additionalInfo/Accessibility/0/Wheelchair accessible parking lot","additionalInfo/Accessibility/0/Wheelchair accessible restroom","additionalInfo/Accessibility/0/Wheelchair accessible seating","additionalInfo/Accessibility/0/Wheelchair-accessible car park","additionalInfo/Accessibility/0/Wheelchair-accessible entrance","additionalInfo/Accessibility/0/Wheelchair-accessible seating","additionalInfo/Accessibility/0/Wheelchair-accessible toilet","additionalInfo/Accessibility/1/Wheelchair accessible entrance","additionalInfo/Accessibility/1/Wheelchair accessible parking lot","additionalInfo/Accessibility/1/Wheelchair accessible restroom","additionalInfo/Accessibility/1/Wheelchair accessible seating","additionalInfo/Accessibility/1/Wheelchair-accessible entrance","additionalInfo/Accessibility/1/Wheelchair-accessible seating","additionalInfo/Accessibility/1/Wheelchair-accessible toilet","additionalInfo/Accessibility/2/Wheelchair accessible entrance","additionalInfo/Accessibility/2/Wheelchair accessible parking lot","additionalInfo/Accessibility/2/Wheelchair accessible restroom","additionalInfo/Accessibility/2/Wheelchair accessible seating","additionalInfo/Accessibility/2/Wheelchair-accessible seating","additionalInfo/Accessibility/2/Wheelchair-accessible toilet","additionalInfo/Accessibility/3/Wheelchair accessible parking lot","additionalInfo/Accessibility/3/Wheelchair accessible restroom","additionalInfo/Accessibility/3/Wheelchair accessible seating","additionalInfo/Accessibility/3/Wheelchair-accessible toilet","additionalInfo/Accessibility/4/Wheelchair accessible seating","additionalInfo/Amenities/0/Gender-neutral restroom","additionalInfo/Amenities/0/Gender-neutral toilets","additionalInfo/Amenities/0/Restroom","additionalInfo/Amenities/0/Toilets","additionalInfo/Amenities/1/Restroom","additionalInfo/Amenities/1/Toilets","additionalInfo/Children/0/Nursing room","additionalInfo/From the business/0/Identifies as women-owned","additionalInfo/Parking/0/Free of charge street parking","additionalInfo/Parking/0/Free parking garage","additionalInfo/Parking/0/Free parking lot","additionalInfo/Parking/0/Free street parking","additionalInfo/Parking/0/On-site parking","additionalInfo/Parking/0/Paid parking garage","additionalInfo/Parking/0/Paid parking lot","additionalInfo/Parking/0/Paid street parking","additionalInfo/Parking/1/Free parking lot","additionalInfo/Parking/1/Free street parking","additionalInfo/Parking/1/On-site parking","additionalInfo/Parking/1/Paid parking garage","additionalInfo/Parking/1/Paid parking lot","additionalInfo/Parking/1/Paid street parking","additionalInfo/Parking/2/Free street parking","additionalInfo/Parking/2/On-site parking","additionalInfo/Parking/2/Paid parking lot","additionalInfo/Parking/2/Paid street parking","additionalInfo/Parking/3/On-site parking","additionalInfo/Parking/3/Paid multi-storey car park","additionalInfo/Parking/3/Paid parking lot","additionalInfo/Parking/3/Paid street parking","additionalInfo/Parking/4/Paid parking garage","additionalInfo/Parking/4/Paid parking lot","additionalInfo/Parking/4/Paid street parking","additionalInfo/Parking/5/Paid parking lot","additionalInfo/Parking/6/Paid street parking","additionalInfo/Planning/0/Appointment required","additionalInfo/Service options/0/On-site services","additionalInfo/Service options/0/Onsite services","address","categories/0","categories/1","categories/2","categories/3","categories/4","categories/5","categories/6","categories/7","categories/8","categories/9","categoryName","cid","city","claimThisBusiness","countryCode","fid","googleFoodUrl","imageUrl","imagesCount","isAdvertisement","kgmid","location/lat","location/lng","neighborhood","openingHours/0/day","openingHours/0/hours","openingHours/1/day","openingHours/1/hours","openingHours/2/day","openingHours/2/hours","openingHours/3/day","openingHours/3/hours","openingHours/4/day","openingHours/4/hours","openingHours/5/day","openingHours/5/hours","openingHours/6/day","openingHours/6/hours","permanentlyClosed","phone","phoneUnformatted","placeId","postalCode","price","rank","reviewsCount","reviewsDistribution/fiveStar","reviewsDistribution/fourStar","reviewsDistribution/oneStar","reviewsDistribution/threeStar","reviewsDistribution/twoStar","scrapedAt","searchPageUrl","searchString","state","street","subTitle","temporarilyClosed","title","totalScore","url","website"
,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Göktürk Merkez, Kartal Sk. No:1, 34077 Eyüpsultan/İstanbul, Türkiye","Dentist",,,,,,,,,,"Dentist","12841967167154127356","Eyüpsultan","false","TR","0x14cab38ed88e68d5:0xb237d5194f7381fc",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=sxxV15YjJlabYzxKOfvJJQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=317.00107&pitch=0&thumbfov=100","1","false","/g/11tt5vqgs7","41.176913","28.887892","Göktürk Merkez",,,,,,,,,,,,,,,"false",,,"ChIJ1WiO2I6zyhQR_IFzTxnVN7I","34077",,"3","1",,,,,,"2024-12-13T09:42:12.098Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@41.152988675043325,28.930941795132544,14z?hl=en","diş hekimleri","İstanbul","Kartal Sk. No:1",,"false","Dt. Zeynep Seda Bayülgen, Diş Hekimi","5","https://www.google.com/maps/search/?api=1&query=Dt.%20Zeynep%20Seda%20Bay%C3%BClgen%2C%20Di%C5%9F%20Hekimi&query_place_id=ChIJ1WiO2I6zyhQR_IFzTxnVN7I","https://www.doktortakvimi.com/zeynep-seda-bayulgen/dis-hekimi/istanbul?utm_source=google&utm_medium=gmb&utm_campaign=271572&utm_content=website"
,"true",,,,,,,,,"true",,,,,,,,"true",,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"İstanbul Caddesi, Arcadium Life Sitesi, 34077 Eyüpsultan/İstanbul, Türkiye","Dental clinic","Dental implants periodontist","Dental radiology","Oral surgeon","Orthodontist","Pediatric dentist",,,,,"Dental clinic","2003490591284864868","Eyüpsultan","false","TR","0x14cab2ed8d7051cb:0x1bcdd413ec5f2764",,"https://lh5.googleusercontent.com/p/AF1QipMXHtAZE0-OddGH7PxYCjitYqeS1v_IbGzcehOF=w408-h272-k-no","32","false","/g/11gfp4dz_s","41.177422","28.8869629","Göktürk Merkez","Monday","9 AM to 7 PM","Tuesday","9 AM to 7 PM","Wednesday","9 AM to 7 PM","Thursday","9 AM to 7 PM","Friday","9 AM to 7 PM","Saturday","9 AM to 7 PM","Sunday","Closed","false","+90 212 322 24 00","+902123222400","ChIJy1Fwje2yyhQRZCdf7BPUzRs","34077",,"7","94",,,,,,"2024-12-13T09:42:12.098Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@41.152988675043325,28.930941795132544,14z?hl=en","diş hekimleri","İstanbul","İstanbul Caddesi, Arcadium Life Sitesi",,"false","ÖZEL DENTALDENTE AĞIZ VE DİŞ SAĞLIĞI POLİKLİNİĞİ GÖKTÜRK","5","https://www.google.com/maps/search/?api=1&query=%C3%96ZEL%20DENTALDENTE%20A%C4%9EIZ%20VE%20D%C4%B0%C5%9E%20SA%C4%9ELI%C4%9EI%20POL%C4%B0KL%C4%B0N%C4%B0%C4%9E%C4%B0%20G%C3%96KT%C3%9CRK&query_place_id=ChIJy1Fwje2yyhQRZCdf7BPUzRs","http://www.dentaldente.com.tr/"
,"false",,,,,,,,,"false",,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,"Göktürk Merkez, Merttürk İş Merkezi, Camii Sok. No:12 D:2, 34077 Eyüpsultan/İstanbul, Türkiye","Dentist",,,,,,,,,,"Dentist","9242154707630874450","Eyüpsultan","false","TR","0x14cab2eefd6deb3b:0x8042babd538adf52",,"https://lh4.googleusercontent.com/tRmU-ncPOVmeWEtjUMWZncXdlh_bp6St2-J0z6ETcGDpB2-ZeR6B95IraKXkSdrdyA=w426-h240-k-no","4","false","/g/1pv2l2pqd","41.178295","28.8914912","Göktürk Merkez","Monday","9:30 AM to 7 PM","Tuesday","9:30 AM to 7 PM","Wednesday","9:30 AM to 7 PM","Thursday","9:30 AM to 7 PM","Friday","9:30 AM to 7 PM","Saturday","Closed","Sunday","Closed","false","+90 212 322 38 28","+902123223828","ChIJO-tt_e6yyhQRUt-KU726QoA","34077",,"10","9",,,,,,"2024-12-13T09:42:12.099Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@41.152988675043325,28.930941795132544,14z?hl=en","diş hekimleri","İstanbul","Merttürk İş Merkezi, Camii Sok. No:12 D:2","Dış Hekımı Tolga Karaköse","false","Dr. Tolga Karakose","5","https://www.google.com/maps/search/?api=1&query=Dr.%20Tolga%20Karakose&query_place_id=ChIJO-tt_e6yyhQRUt-KU726QoA","http://tolgakarakose.com/"
,"true",,,,,,,,,,"true",,,,,,,,,,,,,,,,"true",,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Göktürk merkez mh Tan sk Kemer Corner sit No:1/A İnci Bl, D:19, 34050 İstanbul, Türkiye","Dentist","Orthodontist",,,,,,,,,"Dentist","6564544523086988424","Eyüpsultan","false","TR","0x14cab3d7ab4a4255:0x5b19f2769ad60488",,"https://lh5.googleusercontent.com/p/AF1QipOZh1skmU2q3NLw0_9kGg3hvPYQVWIyUkldvUua=w408-h271-k-no","4","false","/g/11q9184wm8","41.1792996","28.8827782","Göktürk Merkez",,,,,,,,,,,,,,,"false",,,"ChIJVUJKq9ezyhQRiATWmnbyGVs","34050",,"11","3",,,,,,"2024-12-13T09:42:12.099Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@41.152988675043325,28.930941795132544,14z?hl=en","diş hekimleri","İstanbul","Göktürk merkez mh Tan sk Kemer Corner sit No:1/A İnci Bl, D:19",,"false","Uzm. Dt. Ufuk Ok, Diş Hekimi","5","https://www.google.com/maps/search/?api=1&query=Uzm.%20Dt.%20Ufuk%20Ok%2C%20Di%C5%9F%20Hekimi&query_place_id=ChIJVUJKq9ezyhQRiATWmnbyGVs","https://www.doktortakvimi.com/ufuk-ok/dis-hekimi-ortodonti/istanbul?utm_source=google&utm_medium=gmb&utm_campaign=117356&utm_content=website"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,"Mimar Sinan, İstanbul Cd. 66a, 34075 Eyüpsultan/İstanbul, Türkiye","Dental clinic",,,,,,,,,,"Dental clinic","14338439084135418023","Eyüpsultan","false","TR","0x14cab33cd17c3525:0xc6fc5e60f37808a7",,"https://lh5.googleusercontent.com/p/AF1QipPQL2219MlKpZFEwvwqpJj_jAURtXmOPMJdOb0=w408-h612-k-no","12","false","/g/11pcc0n3br","41.1585683","28.9135032","Mimarsinan","Monday","10 AM to 7 PM","Tuesday","10 AM to 7 PM","Wednesday","10 AM to 7 PM","Thursday","10 AM to 7 PM","Friday","10 AM to 7 PM","Saturday","10 AM to 7 PM","Sunday","Closed","false","+90 544 360 36 57","+905443603657","ChIJJTV80TyzyhQRpwh482Be_MY","34075",,"12","65",,,,,,"2024-12-13T09:42:12.099Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@41.152988675043325,28.930941795132544,14z?hl=en","diş hekimleri","İstanbul","İstanbul Cd. 66a",,"false","Pasifik Kemerburgaz Ağız ve Diş Sağlığı Polikliniği","4.9","https://www.google.com/maps/search/?api=1&query=Pasifik%20Kemerburgaz%20A%C4%9F%C4%B1z%20ve%20Di%C5%9F%20Sa%C4%9Fl%C4%B1%C4%9F%C4%B1%20Poliklini%C4%9Fi&query_place_id=ChIJJTV80TyzyhQRpwh482Be_MY","http://www.kemerburgazdis.com/"
,"true",,,,,,,,,"true",,,,,,,,"true",,,,,,"true",,,,,"true",,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true","Göktürk Merkez, Göktürk Cd. No:20/B, 34077 Eyüpsultan/İstanbul, Türkiye","Dental clinic",,,,,,,,,,"Dental clinic","6380712071794681819","Eyüpsultan","false","TR","0x14cab34fcac200d7:0x588cd7d2a55e67db",,"https://lh5.googleusercontent.com/p/AF1QipPUt-RAK-r1lw-ML_jlnCY_ZfYHeQLwOKXD7FxR=w408-h306-k-no","11","false","/g/11gxgzbtxg","41.1792289","28.889623","Göktürk Merkez","Monday","9 AM to 7 PM","Tuesday","9 AM to 7 PM","Wednesday","9 AM to 7 PM","Thursday","9 AM to 7 PM","Friday","9 AM to 7 PM","Saturday","9 AM to 7 PM","Sunday","Closed","false","+90 541 327 52 89","+905413275289","ChIJ1wDCyk-zyhQR22depdLXjFg","34077",,"13","139",,,,,,"2024-12-13T09:42:12.099Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@41.152988675043325,28.930941795132544,14z?hl=en","diş hekimleri","İstanbul","Göktürk Cd. No:20/B",,"false","Göktürk DentistaGroup Ağız ve Diş Sağlığı Polikliniği","4.7","https://www.google.com/maps/search/?api=1&query=G%C3%B6kt%C3%BCrk%20DentistaGroup%20A%C4%9F%C4%B1z%20ve%20Di%C5%9F%20Sa%C4%9Fl%C4%B1%C4%9F%C4%B1%20Poliklini%C4%9Fi&query_place_id=ChIJ1wDCyk-zyhQR22depdLXjFg","https://www.gokturkdis.com/"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,"Göktürk Merkez, Doğa, Belediye Cd. No:22 D:77 Konutları, 34077 Eyüpsultan/İstanbul, Türkiye","Dental clinic","Cosmetic dentist",,,,,,,,,"Dental clinic","4261745208982140474","Eyüpsultan","false","TR","0x14cab3207ba57cc9:0x3b24c2b0189a763a",,"https://lh5.googleusercontent.com/p/AF1QipMTwkL_NCqSjTqks2Ng3DzKLDwwqpE99zclphFV=w426-h240-k-no","23","false","/g/11jx2fnb93","41.1795367","28.8864705","Göktürk Merkez","Monday","9 AM to 7 PM","Tuesday","9 AM to 7 PM","Wednesday","9 AM to 7 PM","Thursday","9 AM to 7 PM","Friday","9 AM to 7 PM","Saturday","9 AM to 4 PM","Sunday","Closed","false","+90 545 484 28 68","+905454842868","ChIJyXyleyCzyhQROnaaGLDCJDs","34077",,"15","23",,,,,,"2024-12-13T09:42:12.099Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@41.152988675043325,28.930941795132544,14z?hl=en","diş hekimleri","İstanbul","Doğa, Belediye Cd. No:22 D:77 Konutları",,"false","Zen Göktürk Diş Kliniği","4.7","https://www.google.com/maps/search/?api=1&query=Zen%20G%C3%B6kt%C3%BCrk%20Di%C5%9F%20Klini%C4%9Fi&query_place_id=ChIJyXyleyCzyhQROnaaGLDCJDs","http://www.zengokturk.com/"
,"true",,,,,,,,,"true",,,,,,,,"true",,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Mimar Sinan, İstanbul Cd. No:22-24/A, 34075 Eyüpsultan/İstanbul, Türkiye","Dental clinic",,,,,,,,,,"Dental clinic","6550391322461025803","Eyüpsultan","false","TR","0x14cab33a9ba800a9:0x5ae7aa33cb17360b",,"https://lh5.googleusercontent.com/p/AF1QipM9tkvJrDmFhbKhaii7yag7-msH2hyNWdntmLoF=w408-h306-k-no","7","false","/g/11rv5zh5jx","41.154254","28.9165901","Mimarsinan","Monday","10 AM to 8:30 PM","Tuesday","10 AM to 8:30 PM","Wednesday","10 AM to 8:30 PM","Thursday","10 AM to 8:30 PM","Friday","10 AM to 8:30 PM","Saturday","10 AM to 6 PM","Sunday","Closed","false","+90 212 674 63 66","+902126746366","ChIJqQComzqzyhQRCzYXyzOq51o","34075",,"19","44",,,,,,"2024-12-13T09:42:12.099Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@41.152988675043325,28.930941795132544,14z?hl=en","diş hekimleri","İstanbul","İstanbul Cd. No:22-24/A",,"false","Neon Klinik","4.8","https://www.google.com/maps/search/?api=1&query=Neon%20Klinik&query_place_id=ChIJqQComzqzyhQRCzYXyzOq51o","http://www.neonklinik.com/"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hadımköy, Basın Sk No:3B, 34555 Arnavutköy/İstanbul, Türkiye","Dental clinic",,,,,,,,,,"Dental clinic","4764770373336003255","Arnavutköy","false","TR","0x14b55733d630dbf3:0x421fdd68e2ff72b7",,"https://lh5.googleusercontent.com/p/AF1QipNpb4sM4abKmGz41sT2o-PpwI77Q4P9QB9zBs9m=w408-h408-k-no","27","false","/g/11j15h1494","41.1819355","28.6114662","Hadımköy","Monday","10 AM to 7 PM","Tuesday","10 AM to 7 PM","Wednesday","10 AM to 7 PM","Thursday","10 AM to 7 PM","Friday","10 AM to 7 PM","Saturday","10 AM to 7 PM","Sunday","Closed","false","+90 533 600 14 91","+905336001491","ChIJ89sw1jNXtRQRt3L_4mjdH0I","34555",,"8","55",,,,,,"2024-12-13T09:42:12.351Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@41.20433675000003,28.65986455619299,14z?hl=en","diş hekimleri","İstanbul","Basın Sk No:3B",,"false","ÖZEL SILVER PLUS AĞIZ DİŞ SAĞLIĞI POLİKLİNİĞİ","4.8","https://www.google.com/maps/search/?api=1&query=%C3%96ZEL%20SILVER%20PLUS%20A%C4%9EIZ%20D%C4%B0%C5%9E%20SA%C4%9ELI%C4%9EI%20POL%C4%B0KL%C4%B0N%C4%B0%C4%9E%C4%B0&query_place_id=ChIJ89sw1jNXtRQRt3L_4mjdH0I","http://www.silverplusdis.com/"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Çavuş, Ayazma Cd No:16/5, 34980 Şile/İstanbul, Türkiye","Orthodontist","Dentist",,,,,,,,,"Orthodontist","15175772869165030063","Şile","true","TR","0x409e332f5a4933cf:0xd29b2d0512979aaf",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=fmP48XT0ps18vvhSqFdNBQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=19.977684&pitch=0&thumbfov=100","1","false","/g/11p5rqrj6q","41.1738116","29.6075685","Çavuş",,,,,,,,,,,,,,,"false",,,"ChIJzzNJWi8znkARr5qXEgUtm9I","34980",,"6","0",,,,,,"2024-12-13T09:42:12.633Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@41.20433675000003,29.473096273011652,14z?hl=en","diş hekimleri","İstanbul","Ayazma Cd No:16/5",,"false","Dr. Dt. Gamze Yazıcı, Ortodonti",,"https://www.google.com/maps/search/?api=1&query=Dr.%20Dt.%20Gamze%20Yaz%C4%B1c%C4%B1%2C%20Ortodonti&query_place_id=ChIJzzNJWi8znkARr5qXEgUtm9I","https://www.doktortakvimi.com/gamze-yazici/ortodonti-dis-hekimi/istanbul?utm_source=google&utm_medium=gmb&utm_campaign=240233&utm_content=website"
,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Gülbahar, Büyükdere Cd. No: 105 Kat 2, Daire 3, 34381 Şişli/İstanbul, Türkiye","Dentist","Dental clinic",,,,,,,,,"Dentist","13883321482356244652","Şişli","false","TR","0x14cab71b531f2c27:0xc0ab7754ca64c0ac",,"https://lh5.googleusercontent.com/p/AF1QipPnVs37a2hngQ5hTI8Hn-aFo4aezPwAJv1Xf6UK=w408-h306-k-no","38","false","/g/11dxkwg5fz","41.0670335","29.0029846","Gülbahar","Monday","10 AM to 10 PM","Tuesday","10 AM to 10 PM","Wednesday","10 AM to 10 PM","Thursday","10 AM to 10 PM","Friday","10 AM to 10 PM","Saturday","10 AM to 10 PM","Sunday","Closed","false","+90 532 460 40 23","+905324604023","ChIJJywfUxu3yhQRrMBkylR3q8A","34381",,"12","113",,,,,,"2024-12-13T09:42:12.735Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@41.25568482495674,29.06648041460232,14z?hl=en","diş hekimleri","İstanbul","Büyükdere Cd. No: 105 Kat 2, Daire 3",,"false","Estetik Dişçi Nöbetçi Açık Acil Dişçi","4.8","https://www.google.com/maps/search/?api=1&query=Estetik%20Di%C5%9F%C3%A7i%20N%C3%B6bet%C3%A7i%20A%C3%A7%C4%B1k%20Acil%20Di%C5%9F%C3%A7i&query_place_id=ChIJJywfUxu3yhQRrMBkylR3q8A","https://www.estetikdisci.com/"
,,,,,,"true",,,,,,,,,"true",,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cumhuriyet, Araba Yolu Cd. No:25/B, 34457 Sarıyer/İstanbul, Türkiye","Dental clinic","Cosmetic dentist","Dental implants periodontist","Dental laboratory","Dental school","Denture care center","Emergency dental service","Pediatric dentist",,,"Dental clinic","17313822666839824452","Sarıyer","false","TR","0x14cab5693cb4f2cf:0xf0470dfba1181844",,"https://lh5.googleusercontent.com/p/AF1QipPaIEpjZz96aFvlgpMX6FfmK_Smwux5RLSaRCPO=w408-h270-k-no","36","false","/g/11b7v_35y0","41.144448","29.0310134","Cumhuriyet","Monday","9 AM to 9 PM","Tuesday","9 AM to 9 PM","Wednesday","9 AM to 9 PM","Thursday","9 AM to 9 PM","Friday","9 AM to 9 PM","Saturday","9 AM to 5 PM","Sunday","Closed","false","+90 212 223 23 46","+902122232346","ChIJz_K0PGm1yhQRRBgYofsNR_A","34457",,"14","104",,,,,,"2024-12-13T09:42:12.735Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@41.25568482495674,29.06648041460232,14z?hl=en","diş hekimleri","İstanbul","Araba Yolu Cd. No:25/B","Özel Tarabya Ağız ve Diş Sağlığı Polikliniği","false","SPECIAL TARABYA ORAL and DENTAL HEALTH CLINIC","4.9","https://www.google.com/maps/search/?api=1&query=SPECIAL%20TARABYA%20ORAL%20and%20DENTAL%20HEALTH%20CLINIC&query_place_id=ChIJz_K0PGm1yhQRRBgYofsNR_A","http://www.tarabyadis.com/"
,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,"Caferağa, Dr. Esat Işık Cd. No:35 D:3, 34710 Kadıköy/İstanbul, Türkiye","Dentist","Medical Center",,,,,,,,,"Dentist","3747386919808046559","Kadıköy","false","TR","0x14c39aec9b891b43:0x3401648c8f1a95df",,"https://lh5.googleusercontent.com/p/AF1QipNVvhx0VGqGjEaH3mj_o5dpgGwqMkhEeDKPVpdx=w408-h406-k-no","26","false","/g/1trzss41","40.9839611","29.0276938","Caferağa","Monday","Closed","Tuesday","11 AM to 6 PM","Wednesday","9:30 AM to 6 PM","Thursday","11 AM to 6 PM","Friday","11 AM to 7 PM","Saturday","Closed","Sunday","Closed","false","+90 216 450 40 55","+902164504055","ChIJQxuJm-yawxQR35Uaj4xkATQ","34710",,"3","12",,,,,,"2024-12-13T09:42:12.998Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@40.844900225303086,28.930941795132544,14z?hl=en","diş hekimleri","İstanbul","Dr. Esat Işık Cd. No:35 D:3",,"false","Diş hekimi Zafer Ayözcan - Modadent","4.2","https://www.google.com/maps/search/?api=1&query=Di%C5%9F%20hekimi%20Zafer%20Ay%C3%B6zcan%20-%20Modadent&query_place_id=ChIJQxuJm-yawxQR35Uaj4xkATQ","http://www.modadent.com.tr/"
,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Caddebostan Mh., Bağdat Cad. Etem Bey Apt. No: 287 Kat:2 Daire:3, 34728 Kadıköy/İstanbul, Türkiye","Dentist",,,,,,,,,,"Dentist","10146738521099111426","Kadıköy","false","TR","0x14cac7f8e7acd855:0x8cd074ecdae28c02",,"https://lh5.googleusercontent.com/p/AF1QipNywME1yRqUiV9MFwHjX_aOPh2GhRqDrfYkez0k=w408-h613-k-no","38","false","/g/11hzh6c8xs","40.9682558","29.0664385","Caddebostan","Monday","9 AM to 6 PM","Tuesday","9 AM to 6 PM","Wednesday","9 AM to 6 PM","Thursday","9 AM to 6 PM","Friday","9 AM to 6 PM","Saturday","9 AM to 2 PM","Sunday","Closed","false","+90 555 517 26 90","+905555172690","ChIJVdis5_jHyhQRAozi2ux00Iw","34728",,"4","77",,,,,,"2024-12-13T09:42:12.998Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@40.844900225303086,28.930941795132544,14z?hl=en","diş hekimleri","İstanbul","Caddebostan Mh., Bağdat Cad. Etem Bey Apt. No: 287 Kat:2 Daire:3",,"false","Diş Hekimi Emre Kural","4.9","https://www.google.com/maps/search/?api=1&query=Di%C5%9F%20Hekimi%20Emre%20Kural&query_place_id=ChIJVdis5_jHyhQRAozi2ux00Iw","http://emrekural.com/"
,"false",,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bağdat Caddesi No:166/3, Palmiye Apt. Selamiçeşme, 34726 Kadıköy/İstanbul, Türkiye","Dentist",,,,,,,,,,"Dentist","10964131028782009714","Kadıköy","false","TR","0x14cac781b9df84bb:0x98286b148963cd72",,"https://lh5.googleusercontent.com/p/AF1QipMhxVtP0vGBlGdNk-uaBIKLtG6xL5kTdjSkuvYL=w426-h240-k-no","3","false","/g/1tkxpjx5","40.976057","29.049618","Fenerbahçe","Monday","9 AM to 7:30 PM","Tuesday","9 AM to 7:30 PM","Wednesday","9 AM to 7:30 PM","Thursday","9 AM to 7:30 PM","Friday","9 AM to 7:30 PM","Saturday","9 AM to 5:30 PM","Sunday","Closed","false","+90 216 411 59 49","+902164115949","ChIJu4TfuYHHyhQRcs1jiRRrKJg","34726",,"6","10",,,,,,"2024-12-13T09:42:12.998Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@40.844900225303086,28.930941795132544,14z?hl=en","diş hekimleri","İstanbul","Bağdat Caddesi No:166/3, Palmiye Apt. Selamiçeşme",,"false","Diş Hekimi Yeşim Alkan","4.6","https://www.google.com/maps/search/?api=1&query=Di%C5%9F%20Hekimi%20Ye%C5%9Fim%20Alkan&query_place_id=ChIJu4TfuYHHyhQRcs1jiRRrKJg","http://www.dtyesimalkan.com/"
,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,"Feneryolu, Bağdat Cad. No:117/8, 34726 Kadıköy/İstanbul, Türkiye","Dentist",,,,,,,,,,"Dentist","9411563011370072169","Kadıköy","false","TR","0x14cac729dc661c29:0x829c96b1b9eb3869",,"https://lh5.googleusercontent.com/p/AF1QipOreP2hMhZATFRQ_rxuCO-KhkEgEaVK7UZbu4SY=w408-h272-k-no","42","false","/g/11fk55yz_3","40.978671","29.046173","Feneryolu","Monday","9 AM to 5:30 PM","Tuesday","9 AM to 5:30 PM","Wednesday","Closed","Thursday","9 AM to 5:30 PM","Friday","9 AM to 5:30 PM","Saturday","9 AM to 5:30 PM","Sunday","Closed","false","+90 543 482 86 40","+905434828640","ChIJKRxm3CnHyhQRaTjrubGWnII","34726",,"9","87",,,,,,"2024-12-13T09:42:12.998Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@40.844900225303086,28.930941795132544,14z?hl=en","diş hekimleri","İstanbul","Bağdat Cad. No:117/8",,"false","Diş Hekimi Tuğba Duymaz","5","https://www.google.com/maps/search/?api=1&query=Di%C5%9F%20Hekimi%20Tu%C4%9Fba%20Duymaz&query_place_id=ChIJKRxm3CnHyhQRaTjrubGWnII","https://www.tduymaz.com/"
